"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","54","86","68980","3","4837","73811","0"
"Bageshwar","111","114","39078","0","2155","41229","11"
"Chamoli","80","68","51107","0","3333","54438","5"
"Champawat","73","46","64708","1","1980","66685","3"
"Dehradun","487","495","406644","40","38410","444919","21"
"Haridwar","239","230","322282","2","13980","336232","13"
"Nainital","262","184","102972","59","13009","115911","9"
"Pauri Garhwal","196","158","105601","3","5563","111157","12"
"Pithoragarh","18","15","44205","5","2697","46890","0"
"Rudraprayag","64","114","30441","1","2996","33437","3"
"Tehri Garhwal","183","149","45881","2","2597","48471","8"
"US Nagar","321","384","152797","4","9262","162035","19"
"Uttarkashi","40","86","46566","16","1898","48462","0"
"Total","2128","2129","1481262","136","102717","1583677","104"
