Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-09,AP,Anantapur,,,,176753,1103,0,173903,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Chittoor,,,,271671,1982,0,268407,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,East Godavari,,,,314446,1297,0,306175,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Guntur,,,,201990,1273,0,195753,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Y.S.R. Kadapa,,,,134513,652,0,132556,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Krishna,,,,135548,1484,0,127558,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Kurnool,,,,143983,866,0,141742,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,S.P.S. Nellore,,,,163952,1086,0,159388,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Prakasam,,,,155203,1145,0,140327,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Srikakulam,,,,133843,798,0,132365,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Visakhapatnam,,,,190030,1182,0,187861,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Vizianagaram,,,,92078,678,0,90896,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,West Godavari,,,,191717,1133,0,187998,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Other States,,,,2461,0,0,2461,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
2022-02-09,AP,Other Countries,,,,434,0,0,434,,2022-02-09 23:55:30.885303,2022-02-09 23:55:30.885981,,,2308622,14679,2247824,0,32733046
