Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-09,OR,Angul,,,,47368,411,0,46261,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Balasore,,,,48425,311,0,47706,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Bargarh,,,,34327,342,0,33564,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Bhadrak,,,,29271,164,0,28737,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Balangir,,,,28694,130,0,28281,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Boudh,,,,14343,113,0,13940,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Cuttack,,,,112785,889,0,111086,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Deogarh,,,,8316,51,0,7916,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Dhenkanal,,,,22195,256,0,21601,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Gajapati,,,,12176,83,0,11887,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Ganjam,,,,36334,500,0,35642,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Jagatsinghpur,,,,31759,338,0,31182,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Jajpur,,,,49505,187,0,48472,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Jharsuguda,,,,28017,181,0,27586,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Kalahandi,,,,28424,218,0,27827,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Kandhamal,,,,13275,88,0,13007,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Kendrapara,,,,27428,263,0,26944,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Kendujhar,,,,23966,183,0,23688,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Khordha,,,,242760,1692,0,237826,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Koraput,,,,22820,84,0,22419,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Malkangiri,,,,12808,47,0,12695,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Mayurbhanj,,,,47826,300,0,47054,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Nabarangapur,,,,27174,88,0,26884,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Nayagarh,,,,28055,220,0,27585,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Nuapada,,,,26433,88,0,26095,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Puri,,,,49750,476,0,48880,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Rayagada,,,,24248,174,0,23837,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Sambalpur,,,,41105,241,0,40259,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Subarnapur,,,,16230,62,0,15966,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
2022-02-09,OR,Sundargarh,,,,89085,617,0,87346,,2022-02-09 23:55:58.206465,2022-02-09 23:55:58.207435,,,1271523,8797,1248152,0,28166786
