,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-02-09,WB,Alipurduar,,,,18656,109,18115,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
2,2022-02-09,WB,Cooch Behar,,,,33802,104,33223,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
3,2022-02-09,WB,Darjeeling,,,,68731,588,67313,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
4,2022-02-09,WB,Kalimpong,,,,8437,57,8231,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
5,2022-02-09,WB,Jalpaiguri,,,,49222,637,47969,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
6,2022-02-09,WB,Uttar Dinajpur,,,,25007,259,24474,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
7,2022-02-09,WB,Dakshin Dinajpur,,,,22885,191,22361,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
8,2022-02-09,WB,Malda,,,,44209,196,43441,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
9,2022-02-09,WB,Murshidabad,,,,41486,351,40754,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
10,2022-02-09,WB,Nadia,,,,87176,930,85464,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
11,2022-02-09,WB,Birbhum,,,,57415,343,56382,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
12,2022-02-09,WB,Purulia,,,,24136,120,23777,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
13,2022-02-09,WB,Bankura,,,,43634,285,42865,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
14,2022-02-09,WB,Jhargram,,,,15478,30,15278,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
15,2022-02-09,WB,Paschim Medinipur,,,,62303,525,61296,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
16,2022-02-09,WB,Purba Medinipur,,,,67697,428,66989,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
17,2022-02-09,WB,Purba Bardhaman,,,,55204,233,54436,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
18,2022-02-09,WB,Paschim Bardhaman,,,,75408,416,74454,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
19,2022-02-09,WB,Howrah,,,,124750,1634,122502,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
20,2022-02-09,WB,Hooghly,,,,107654,1112,105845,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
21,2022-02-09,WB,North 24 Parganas,,,,401922,5283,394303,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
22,2022-02-09,WB,South 24 Parganas,,,,126887,1489,124424,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
23,2022-02-09,WB,Kolkata,,,,445968,5589,437867,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
24,2022-02-09,WB,Other State,,,,66,3,63,,2022-02-10T10:47:24.562008+05:30,,,,2008133,20912,1971826,23597058,0,0
