Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-09,HP,Bilaspur,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,17860,95,17376,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,1
2022-02-09,HP,Chamba,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,15388,168,14936,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,2
2022-02-09,HP,Hamirpur,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,22679,318,21825,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,1
2022-02-09,HP,Kangra,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,61963,1229,59704,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,6
2022-02-09,HP,Kinnaur,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,4371,40,4248,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,0
2022-02-09,HP,Kullu,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,11817,161,11527,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,6
2022-02-09,HP,Lahaul and Spiti,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,3127,18,3072,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,0
2022-02-09,HP,Mandi,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,38050,489,37015,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,0
2022-02-09,HP,Shimla,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,35019,698,33941,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,4
2022-02-09,HP,Sirmaur,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,19597,218,19118,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,0
2022-02-09,HP,Solan,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,30304,334,29553,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,0
2022-02-09,HP,Una,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,18476,275,17850,,2022-02-09 20:55:55.597001,2022-02-09 19:00:00+05:30,https://twitter.com/nhm_hp,,278651,4043,270165,,22,2
