,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10764,10631,129,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,991264,347616,353285,290363,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340039,2324867,14733,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,110956907,44704236,47578730,18673941,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,2,1,1,4,101,52,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66902,66597,296,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,1924584,961348,821819,141417,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,4,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746115,738070,8035,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,852575,839604,12305,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,157283435,73484962,67912038,15886435,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,9,11,134,154,138,81,0,,,1332900000,Bihar,119520000
5,Chandigarh,100081,98620,1184,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,2290981,1185650,991012,114319,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,55,44,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1181883,1164945,14162,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,49167647,21267693,20343683,7556271,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,619,326,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,1579866,782348,636961,160557,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2027548,1994924,26578,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,37406602,18296892,15716808,3392902,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,20,2,16,38,1767,1429,6,,,1332900000,Delhi,19814000
9,Goa,261789,257261,4014,2023-04-20,TT,44857992,531230,44261476,2023-04-20 16:00:03.090056,924847583,2023-04-19 00:00:00,230419,2206601236,1027403199,951965629,227232408,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,12591,40,10827,317,65,114,496,0,0,0,0,79,121,0,,,1332900000,Goa,1540000
