,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-03-09,MP,Agar Malwa,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
1,2023-03-09,MP,Alirajpur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
2,2023-03-09,MP,Anuppur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
3,2023-03-09,MP,Ashoknagar,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
4,2023-03-09,MP,Balaghat,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
5,2023-03-09,MP,Barwani,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
6,2023-03-09,MP,Betul,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
7,2023-03-09,MP,Bhind,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
8,2023-03-09,MP,Bhopal,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
9,2023-03-09,MP,Burhanpur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
10,2023-03-09,MP,Chhatarpur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
11,2023-03-09,MP,Chhindwara,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
12,2023-03-09,MP,Damoh,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
13,2023-03-09,MP,Datia,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
14,2023-03-09,MP,Dewas,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
15,2023-03-09,MP,Dhar,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
16,2023-03-09,MP,Dindori,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
17,2023-03-09,MP,Guna,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
18,2023-03-09,MP,Gwalior,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
19,2023-03-09,MP,Harda,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
20,2023-03-09,MP,Hoshangabad,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
21,2023-03-09,MP,Indore,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
22,2023-03-09,MP,Jabalpur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
23,2023-03-09,MP,Jhabua,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
24,2023-03-09,MP,Katni,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
25,2023-03-09,MP,Khandwa,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
26,2023-03-09,MP,Khargone,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
27,2023-03-09,MP,Mandla,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
28,2023-03-09,MP,Mandsaur,,,,,,,,2023-03-10 11:55:40.657824,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1054978,10777,1044174,,0,0
