TT|2023-08-08 07:55:10.545216|GetSource|ERR|File Not Found
TT|2023-08-08 09:55:09.729040|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-08 09:55:36.689124|ExtractFromHTML|OK|COMPLETED
TT|2023-08-08 11:55:09.187474|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-08 11:57:43.427698|ExtractFromHTML|OK|COMPLETED
TT|2023-08-08 13:55:09.197505|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-08 13:57:30.005883|ExtractFromHTML|OK|COMPLETED
TT|2023-08-08 15:55:11.540126|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-08 15:58:04.349583|ExtractFromHTML|OK|COMPLETED
TT|2023-08-08 17:55:10.693763|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-08 17:57:31.492674|ExtractFromHTML|OK|COMPLETED
TT|2023-08-09 07:55:09.666805|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-09 09:55:09.458179|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-09 11:55:10.453029|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-08-09 13:55:09.098855|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-23 20:56:03.062519|ExtractFromHTML|OK|COMPLETED
TT|2023-12-23 20:57:43.361564|ExtractFromHTML|OK|COMPLETED
