,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10590,10423,129,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,919418,346519,350816,222083,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,95,186,5908,6189,4,10,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2336386,2320752,14733,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,104770196,44677746,47540961,12551489,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,392,300,95018,95710,120,184,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66614,66234,296,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,1848189,954700,806608,86881,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,443,672,1618,2733,15,27,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743934,732927,8030,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,49604772,24721539,21940614,2942619,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,4694,6563,20578,31835,133,81,1,,,1332900000,Assam,34293000
4,Bihar,847411,834271,12292,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,150005552,72871291,65890374,11243887,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,54168,200621,472182,726971,190,147,0,,,1332900000,Bihar,119520000
5,Chandigarh,98590,97043,1180,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,2259587,1183674,981163,94750,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,54,148,909,1111,64,80,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1173064,1157669,14104,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,46428673,21158870,19932952,5336851,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,4463,16542,80991,101996,173,348,3,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11574,11565,4,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,1547026,780552,630513,135961,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,30,65,1265,1360,0,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1997054,1966954,26446,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,36377700,18229059,15526443,2622198,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,2355,5676,27247,35278,702,1354,4,,,1332900000,Delhi,19814000
9,Goa,255562,250591,3858,2022-08-26,TT,44389176,527556,43770913,2022-08-26 12:58:59.033758,884339045,2022-08-25 00:00:00,422322,2111408004,1024096578,941129830,146181596,2853953,1438361,1291397,124195,https://www.icmr.gov.in/,10256,68,13528,2482186,422654,129205,3034045,65,156,726,947,154,180,1,,,1332900000,Goa,1540000
