Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Ajmer,382,0,103,3200,1989,3755,0,1588.0,1.0,374.0,16832.0,50326.0,27896.0,2584913,,,,39862,411,37864,689403,1960847,1620236,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Alwar,1027,0,219,5127,4528,29799,0,3866.0,2.0,533.0,27918.0,113924.0,170650.0,3671999,,,,64161,309,59987,1364956,2803796,2041992,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Banswara,100,0,0,1203,956,2320,0,360.0,0.0,39.0,6842.0,31359.0,22327.0,1798194,,,,10405,104,9940,267821,1270217,908062,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Baran,97,0,0,958,624,2841,0,232.0,0.0,4.0,6046.0,30784.0,33363.0,1223921,,,,12236,61,11943,189014,903064,663230,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Barmer,268,0,30,1941,5368,3258,0,1398.0,1.0,34.0,9854.0,83250.0,37314.0,2604453,,,,17035,187,15434,357801,1796053,1188965,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Bharatpur,576,0,56,1835,2210,57566,0,2164.0,0.0,204.0,11047.0,42383.0,136730.0,2549121,,,,21976,260,19554,415798,1677079,1150451,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Bhilwara,213,0,34,1989,7881,30773,0,1094.0,0.0,110.0,11817.0,45189.0,51973.0,2410459,,,,31105,156,29759,440091,1736657,1374298,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Bikaner,615,0,166,3364,3608,3256,0,2630.0,0.0,412.0,14082.0,59477.0,33251.0,2367745,,,,43403,546,40309,640222,1713622,1257586,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Bundi,41,0,0,725,175,437,0,155.0,0.0,0.0,4785.0,11703.0,19349.0,1113725,,,,8132,48,7919,196678,912568,707370,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
2022-01-14,RJ,10307,3,3096,73279,83283,193638,0,51905.0,22.0,9397.0,440929.0,1589870.0,1254123.0,Chittorgarh,240,0,32,1856,937,747,0,1145.0,0.0,286.0,10709.0,20972.0,13628.0,1544392,,,,21153,139,19958,397609,1200067,937810,0,2022-01-14T23:56:10.437931+05:30,77264000,,,,1018314,8991,956550,16952113,50695591,37315192,0,0.0,0.0
