,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Chhatarpur,,,,,125,68,,,,,,26586.0,1108.0,1762857,,,,,,,,1280466,1100949,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Chhindwara,,,,,2488,1404,,,,,,20634.0,10281.0,2090306,,,,,,,,1763706,1647932,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Damoh,,,,,5037,525,,,,,,22741.0,2370.0,1263703,,,,,,,,923166,859501,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Datia,,,,,1835,38,,,,,,16325.0,691.0,786375,,,,,,,,616385,576832,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Dewas,,,,,290,323,,,,,,9333.0,3770.0,1563107,,,,,,,,1146792,1050202,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Dhar,,,,,18048,704,,,,,,56003.0,3741.0,2184672,,,,,,,,1587025,1423706,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Dindori,,,,,343,30,,,,,,8668.0,39.0,704218,,,,,,,,523022,492822,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Guna,,,,,4119,220,,,,,,29127.0,2080.0,1240938,,,,,,,,923612,844672,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Gwalior,,,,,1030,853,,,,,,46628.0,11456.0,2030543,,,,,,,,1660103,1483609,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Harda,,,,,298,60,,,,,,5590.0,925.0,570302,,,,,,,,444050,394466,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Hoshangabad,,,,,75,90,,,,,,12823.0,1246.0,1240975,,,,,,,,950411,889368,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Indore,,,,,2009,2464,,,,,,22863.0,33084.0,3272335,,,,,,,,3308336,2909331,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Jabalpur,,,,,1733,6401,,,,,,24746.0,22337.0,2460714,,,,,,,,2095101,1990790,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Jhabua,,,,,2082,532,,,,,,8595.0,6039.0,1024091,,,,,,,,727078,591803,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Katni,,,,,1134,331,,,,,,27048.0,1296.0,1291684,,,,,,,,950906,892409,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Khandwa,,,,,1033,703,,,,,,16434.0,2916.0,1309443,,,,,,,,996563,919220,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Khargone,,,,,30901,249,,,,,,61590.0,8798.0,1872413,,,,,,,,1378734,1179536,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Mandla,,,,,158,69,,,,,,16974.0,757.0,1053522,,,,,,,,756039,700929,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Mandsaur,,,,,1736,111,,,,,,16929.0,1148.0,1339832,,,,,,,,1048312,975713,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Morena,,,,,5983,172,,,,,,59053.0,2274.0,1965137,,,,,,,,1443979,1325447,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Narsinghpur,,,,,149,65,,,,,,15100.0,1558.0,1092141,,,,,,,,874830,794760,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Neemuch,,,,,3041,59,,,,,,14254.0,578.0,825958,,,,,,,,632120,588968,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Niwari,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Other Region,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Panna,,,,,7472,293,,,,,,30263.0,3206.0,1016028,,,,,,,,694708,647796,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Raisen,,,,,1229,186,,,,,,14874.0,1395.0,1331699,,,,,,,,989557,917481,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
36,36,36,36,36,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Rajgarh,,,,,2231,338,,,,,,23685.0,2528.0,1546541,,,,,,,,1142423,1025275,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
37,37,37,37,37,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Ratlam,,,,,1139,129,,,,,,11620.0,1396.0,1454483,,,,,,,,1124433,1065550,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
38,38,38,38,38,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Rewa,,,,,6052,1347,,,,,,53771.0,6328.0,2363744,,,,,,,,1812464,1680298,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
39,39,39,39,39,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Sagar,,,,,789,316,,,,,,22712.0,7336.0,2378295,,,,,,,,1766408,1602621,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
40,40,40,40,40,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Satna,,,,,2545,314,,,,,,59167.0,7216.0,2228619,,,,,,,,1698151,1566085,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
41,41,41,41,41,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Sehore,,,,,574,211,,,,,,11235.0,2249.0,1311008,,,,,,,,1023616,899249,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
42,42,42,42,42,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Seoni,,,,,1882,206,,,,,,19490.0,2127.0,1378876,,,,,,,,1049798,953223,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
43,43,43,43,43,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Shahdol,,,,,2409,140,,,,,,28570.0,737.0,1064989,,,,,,,,807646,756113,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
44,44,44,44,44,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Shajapur,,,,,789,98,,,,,,13187.0,907.0,1512353,,,,,,,,684443,647097,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
45,45,45,45,45,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Sheopur,,,,,1786,273,,,,,,22156.0,1428.0,687952,,,,,,,,458289,423751,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
46,46,46,46,46,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Shivpuri,,,,,177,539,,,,,,47873.0,4834.0,1725818,,,,,,,,1242618,1113170,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
47,47,47,47,47,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Sidhi,,,,,136,35,,,,,,21108.0,2419.0,1126515,,,,,,,,758794,676134,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
48,48,48,48,48,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Singrauli,,,,,4986,757,,,,,,24341.0,6001.0,1178132,,,,,,,,875387,725722,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
49,49,49,49,49,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Tikamgarh,,,,,114,93,,,,,,15200.0,3894.0,1444920,,,,,,,,1060737,965281,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
50,50,50,50,50,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Ujjain,,,,,610,446,,,,,,15919.0,4459.0,1986864,,,,,,,,1577556,1446462,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
51,51,51,51,51,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Umaria,,,,,1083,57,,,,,,16536.0,310.0,643579,,,,,,,,498838,465252,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
52,52,52,52,52,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Unknown,4755.0,0.0,1020.0,,0,0,352.0,21513.0,7.0,3751.0,,0.0,0.0,0,,,,819228.0,10543.0,787298.0,,0,0,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
53,53,53,53,53,2022-01-14,MP,4755,0,1020,0,144527,27268,352,21513.0,7.0,3751.0,,1247671.0,223997.0,Vidisha,,,,,1301,235,,,,,,17026.0,1997.0,1458212,,,,,,,,1060643,983650,0,2022-01-15 12:11:31.337075,82232000,,,,819228,10543,787298,,55962226,50744183,0,0.0,0,0,0,0
