,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-14,GA,3145,3,1432,0,1904,1669,907,17771.0,16.0,5089.0,,16325.0,14963.0,North Goa,,,,,745,856,,,,,,7158.0,7724.0,817761,,,,,,,,648918,533750,0,2022-01-15 12:11:31.337075,1540000,,,,203969,3546,181826,,1369138,1135478,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-14,GA,3145,3,1432,0,1904,1669,907,17771.0,16.0,5089.0,,16325.0,14963.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-15 12:11:31.337075,1540000,,,,203969,3546,181826,,1369138,1135478,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-14,GA,3145,3,1432,0,1904,1669,907,17771.0,16.0,5089.0,,16325.0,14963.0,South Goa,,,,,1159,813,,,,,,9167.0,7239.0,639962,,,,,,,,720220,601728,0,2022-01-15 12:11:31.337075,1540000,,,,203969,3546,181826,,1369138,1135478,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-14,GA,3145,3,1432,0,1904,1669,907,17771.0,16.0,5089.0,,16325.0,14963.0,Unknown,3145.0,3.0,1432.0,,0,0,907.0,17771.0,16.0,5089.0,,0.0,0.0,0,,,,203969.0,3546.0,181826.0,,0,0,0,2022-01-15 12:11:31.337075,1540000,,,,203969,3546,181826,,1369138,1135478,0,0.0,0,0,0,0
