,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Ballia,,,,,59877,22424,,,,,,229567.0,132545.0,3223642,,,,,,,,2017236,1342545,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Balrampur,,,,,16190,13240,,,,,,94821.0,90594.0,2149066,,,,,,,,1494813,920208,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Banda,,,,,7617,8277,,,,,,66821.0,62937.0,1799541,,,,,,,,1266049,727400,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Barabanki,,,,,10768,16712,,,,,,85286.0,81409.0,3257983,,,,,,,,2181815,1308572,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Bareilly,,,,,25094,39594,,,,,,159626.0,171118.0,4465344,,,,,,,,3154119,1950653,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Basti,,,,,98661,17666,,,,,,291689.0,151322.0,2461056,,,,,,,,1817938,1150623,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Bhadohi,,,,,5095,9798,,,,,,54296.0,39782.0,1554203,,,,,,,,1109816,638624,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Bijnor,,,,,14878,28246,,,,,,132518.0,101945.0,3683896,,,,,,,,2521980,1443858,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Budaun,,,,,18977,29912,,,,,,122675.0,201780.0,3712738,,,,,,,,2327669,1321413,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Bulandshahr,,,,,20099,12826,,,,,,139454.0,69587.0,3498507,,,,,,,,2374148,1362044,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Chandauli,,,,,10753,19292,,,,,,69801.0,57706.0,1952713,,,,,,,,1353978,825771,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Chitrakoot,,,,,4376,5158,,,,,,49445.0,34888.0,990626,,,,,,,,675116,374603,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Deoria,,,,,14469,11983,,,,,,126077.0,101450.0,3098637,,,,,,,,1958326,1391515,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Etah,,,,,5991,11365,,,,,,43256.0,60020.0,1761152,,,,,,,,1196776,727853,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Etawah,,,,,3499,16977,,,,,,38699.0,73445.0,1579160,,,,,,,,1254008,676560,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Farrukhabad,,,,,14418,13716,,,,,,78947.0,61076.0,1887577,,,,,,,,1227331,646366,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Fatehpur,,,,,16526,37957,,,,,,97664.0,137553.0,2632684,,,,,,,,1740611,1131435,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Firozabad,,,,,10574,21750,,,,,,101217.0,91365.0,2496761,,,,,,,,1778400,916008,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Gautam Buddha Nagar,,,,,12990,5496,,,,,,70276.0,35470.0,1674714,,,,,,,,2061803,1439265,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Ghaziabad,,,,,9900,7900,,,,,,110207.0,63816.0,4661452,,,,,,,,2870456,1918755,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Ghazipur,,,,,48973,94143,,,,,,361765.0,235270.0,3622727,,,,,,,,2679493,1383865,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Gonda,,,,,17128,15771,,,,,,169045.0,80061.0,3431386,,,,,,,,2395544,1361361,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Gorakhpur,,,,,54298,13197,,,,,,266514.0,83205.0,4436275,,,,,,,,3108650,1934576,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Hamirpur,,,,,5744,2090,,,,,,44807.0,12577.0,1104021,,,,,,,,775409,436285,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Hapur,,,,,7251,8781,,,,,,43500.0,49277.0,1338211,,,,,,,,932604,568952,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Hardoi,,,,,23133,26312,,,,,,154035.0,171878.0,4091380,,,,,,,,2561784,1699508,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
36,36,36,36,36,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Hathras,,,,,11227,9374,,,,,,60474.0,46736.0,1565678,,,,,,,,1067967,669133,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
37,37,37,37,37,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Jalaun,,,,,7287,13480,,,,,,65425.0,94045.0,1670718,,,,,,,,1103128,668546,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
38,38,38,38,38,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Jaunpur,,,,,21343,54004,,,,,,182807.0,185044.0,4476072,,,,,,,,3434535,2035490,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
39,39,39,39,39,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Jhansi,,,,,14920,5183,,,,,,89693.0,32214.0,2000755,,,,,,,,1533723,859335,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
40,40,40,40,40,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kannauj,,,,,7944,10792,,,,,,57935.0,60859.0,1658005,,,,,,,,1257169,690269,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
41,41,41,41,41,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kanpur Dehat,,,,,11119,10139,,,,,,60550.0,39926.0,1795092,,,,,,,,1277947,800528,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
42,42,42,42,42,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kanpur Nagar,,,,,16982,22610,,,,,,148525.0,105151.0,4572951,,,,,,,,3174643,1926678,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
43,43,43,43,43,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kasganj,,,,,7036,13007,,,,,,48381.0,84797.0,1438156,,,,,,,,925709,531709,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
44,44,44,44,44,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kaushambi,,,,,9326,11777,,,,,,61578.0,82429.0,1596909,,,,,,,,1111043,658216,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
45,45,45,45,45,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Kushinagar,,,,,18050,38972,,,,,,141535.0,137910.0,3560830,,,,,,,,2139000,1371428,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
46,46,46,46,46,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Lakhimpur Kheri,,,,,17933,41377,,,,,,122737.0,224788.0,4013634,,,,,,,,2411054,1335743,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
47,47,47,47,47,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Lalitpur,,,,,7042,4695,,,,,,73825.0,61435.0,1218002,,,,,,,,807126,509047,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
48,48,48,48,48,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Lucknow,,,,,16239,27798,,,,,,160704.0,134795.0,4588455,,,,,,,,3862904,2660813,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
49,49,49,49,49,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Maharajganj,,,,,41802,22926,,,,,,123848.0,112860.0,2665292,,,,,,,,1686203,1161540,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
50,50,50,50,50,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Mahoba,,,,,6973,3679,,,,,,42630.0,18527.0,876055,,,,,,,,568506,322615,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
51,51,51,51,51,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Mainpuri,,,,,7457,25800,,,,,,62682.0,102826.0,1847194,,,,,,,,1439280,783475,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
52,52,52,52,52,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Mathura,,,,,16409,12626,,,,,,119142.0,62650.0,2541894,,,,,,,,1807643,975247,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
53,53,53,53,53,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Mau,,,,,18072,8517,,,,,,123404.0,74283.0,2205170,,,,,,,,1559816,926497,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
54,54,54,54,54,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Meerut,,,,,7511,5964,,,,,,66914.0,35919.0,3447405,,,,,,,,2336745,1447992,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
55,55,55,55,55,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Mirzapur,,,,,9459,15277,,,,,,96546.0,65746.0,2494533,,,,,,,,1901729,1124106,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
56,56,56,56,56,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Moradabad,,,,,14153,20039,,,,,,96803.0,72897.0,4773138,,,,,,,,2014705,1050482,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
57,57,57,57,57,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Muzaffarnagar,,,,,18455,17848,,,,,,100056.0,102878.0,4138605,,,,,,,,1959474,1143804,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
58,58,58,58,58,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Pilibhit,,,,,13085,12179,,,,,,83734.0,80336.0,2037225,,,,,,,,1525622,922376,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
59,59,59,59,59,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Pratapgarh,,,,,18156,13427,,,,,,95095.0,94093.0,3173752,,,,,,,,2348234,1454996,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
60,60,60,60,60,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Prayagraj,,,,,41533,68397,,,,,,202066.0,319408.0,5959798,,,,,,,,3944877,2298545,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
61,61,61,61,61,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Rae Bareli,,,,,22627,15780,,,,,,128705.0,89525.0,3404004,,,,,,,,1992406,1234996,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
62,62,62,62,62,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Rampur,,,,,15505,9112,,,,,,128566.0,56588.0,2335398,,,,,,,,1514741,786047,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
63,63,63,63,63,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Saharanpur,,,,,17344,15958,,,,,,121380.0,77332.0,3464228,,,,,,,,2243275,1278419,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
64,64,64,64,64,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Sambhal,,,,,10008,32517,,,,,,55950.0,141333.0,2217020,,,,,,,,1307268,757334,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
65,65,65,65,65,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Sant Kabir Nagar,,,,,12585,27055,,,,,,49183.0,125372.0,1714300,,,,,,,,1164823,691876,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
66,66,66,66,66,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Shahjahanpur,,,,,15973,18081,,,,,,87005.0,96452.0,3002376,,,,,,,,2408595,1706880,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
67,67,67,67,67,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Shamli,,,,,7445,5027,,,,,,38760.0,26609.0,1274815,,,,,,,,800784,436978,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
68,68,68,68,68,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Shrawasti,,,,,7599,4596,,,,,,54506.0,31754.0,1114615,,,,,,,,754267,440707,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
69,69,69,69,69,2022-01-14,UP,15975,3,2554,0,1274763,1328503,767,77762.0,31.0,5618.0,,8180846.0,6775555.0,Siddharthnagar,,,,,19614,11293,,,,,,188537.0,109193.0,2553526,,,,,,,,1831384,1140228,0,2022-01-15 12:11:31.337075,224979000,,,,1801231,22949,1693842,,141055562,84468799,0,0.0,0,0,0,0
