,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Andaman and Nicobar Islands,73,0,63,0,227,29,17,649.0,0.0,310.0,0.0,7314.0,1849.0,397000,0,0,0,8538,129,7938,0,321022,297562,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Andhra Pradesh,4528,1,418,0,11496,98006,839,16992.0,7.0,1644.0,0.0,445153.0,1876220.0,52221000,0,0,0,2096755,14508,2063934,0,42325490,32601443,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Arunachal Pradesh,89,0,28,0,863,231,13,765.0,0.0,55.0,0.0,26771.0,7673.0,1504000,0,0,0,56227,282,55108,0,850880,663263,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Assam,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,0.0,375245.0,603792.0,34293000,0,0,0,640636,6197,617825,0,22847050,16854242,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
4,4,4,4,4,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Bihar,6541,2,3831,0,146807,138801,478,39540.0,23.0,13922.0,0.0,2015273.0,1056029.0,119520000,0,0,0,775392,12123,729184,0,61841054,44370527,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
5,5,5,5,5,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Chandigarh,1834,2,391,0,3619,2627,141,7261.0,6.0,1321.0,0.0,44633.0,28296.0,1179000,0,0,0,74475,1086,66132,0,1085102,825501,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
6,6,6,6,6,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Chhattisgarh,6153,5,4083,0,35413,73909,647,32872.0,30.0,11664.0,0.0,322138.0,419643.0,28724000,0,0,0,1050228,13639,1005727,0,18992548,12997991,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
7,7,7,7,7,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Dadra and Nagar Haveli and Daman and Diu,29,0,15,0,617,998,1,159.0,0.0,43.0,0.0,12674.0,12452.0,959000,0,0,0,10911,4,10731,0,743813,551388,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
8,8,8,8,8,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Delhi,24383,34,26236,0,80587,30542,5398,164168.0,169.0,111599.0,0.0,588305.0,295286.0,19814000,0,0,0,1670966,25305,1553388,0,16396606,11869064,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
9,9,9,9,9,2022-01-14,TT,268833,402,122684,1613740,2626525,3234099,81764,1482590.0,2289.0,534650.0,12241865.0,25630788.0,24526298.0,Goa,3145,3,1432,0,1904,1669,907,17771.0,16.0,5089.0,0.0,16325.0,14963.0,1540000,0,0,0,203969,3546,181826,0,1369138,1135478,0,2022-01-15 12:25:01.706693,1332900000,2022-01-14 00:00:00,https://www.icmr.gov.in/,0,36850962,485752,34947390,700712824,905748499,650915816,0,0.0,0,0,0,0
