,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-14,AN,73,0,63,0,227,29,17,649.0,0.0,310.0,,7314.0,1849.0,Nicobars,,,,,0,0,,,,,,687.0,92.0,36842,,,,,,,,27006,27128,0,2022-01-15 12:11:31.337075,397000,,,,8538,129,7938,,321022,297562,0,0.0,0,0,0,0
1,1,1,1,1,2022-01-14,AN,73,0,63,0,227,29,17,649.0,0.0,310.0,,7314.0,1849.0,North and Middle Andaman,,,,,216,6,,,,,,2250.0,128.0,105597,,,,,,,,85238,75818,0,2022-01-15 12:11:31.337075,397000,,,,8538,129,7938,,321022,297562,0,0.0,0,0,0,0
2,2,2,2,2,2022-01-14,AN,73,0,63,0,227,29,17,649.0,0.0,310.0,,7314.0,1849.0,South Andaman,,,,,11,23,,,,,,4377.0,1629.0,238142,,,,,,,,208778,194616,0,2022-01-15 12:11:31.337075,397000,,,,8538,129,7938,,321022,297562,0,0.0,0,0,0,0
3,3,3,3,3,2022-01-14,AN,73,0,63,0,227,29,17,649.0,0.0,310.0,,7314.0,1849.0,Unknown,73.0,0.0,63.0,,0,0,17.0,649.0,0.0,310.0,,0.0,0.0,0,,,,8538.0,129.0,7938.0,,0,0,0,2022-01-15 12:11:31.337075,397000,,,,8538,129,7938,,321022,297562,0,0.0,0,0,0,0
