Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-05-27,HP,Bilaspur,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,18241,95,18142,,2022-05-27 20:57:58.143884,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,1
2022-05-27,HP,Chamba,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,16138,171,15964,,2022-05-27 20:57:58.143904,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,2
2022-05-27,HP,Hamirpur,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,23357,330,23022,,2022-05-27 20:57:58.143906,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,1
2022-05-27,HP,Kangra,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,63873,1246,62610,,2022-05-27 20:57:58.143907,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,7
2022-05-27,HP,Kinnaur,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,4452,41,4410,,2022-05-27 20:57:58.143908,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,0
2022-05-27,HP,Kullu,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,11969,162,11805,,2022-05-27 20:57:58.143909,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,2
2022-05-27,HP,Lahaul and Spiti,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,3161,18,3143,,2022-05-27 20:57:58.143911,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,0
2022-05-27,HP,Mandi,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,38850,502,38348,,2022-05-27 20:57:58.143912,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,0
2022-05-27,HP,Shimla,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,35751,716,35024,,2022-05-27 20:57:58.143915,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,4
2022-05-27,HP,Sirmaur,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,19868,221,19645,,2022-05-27 20:57:58.143917,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,0
2022-05-27,HP,Solan,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,30656,336,30313,,2022-05-27 20:57:58.143918,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,0
2022-05-27,HP,Una,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,18718,279,18433,,2022-05-27 20:57:58.143920,2022-05-27 17:00:00+05:30,https://twitter.com/nhm_hp,,285034,4117,280859,,19,2
