Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-05-27,GJ,Ahmedabad,2022-05-27 23:56:06.205807,,,385187,3619,0,381450,6678183,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Amreli,2022-05-27 23:56:06.205807,,,12903,105,0,12798,839105,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Anand,2022-05-27 23:56:06.205807,,,15470,53,0,15417,830687,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Aravalli,2022-05-27 23:56:06.205807,,,5743,81,0,5662,544447,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Banaskantha,2022-05-27 23:56:06.205807,,,18336,166,0,18170,1264469,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Bharuch,2022-05-27 23:56:06.205807,,,17288,152,0,17136,734528,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Bhavnagar,2022-05-27 23:56:06.205807,,,29244,362,0,28880,1552614,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Botad,2022-05-27 23:56:06.205807,,,2356,48,0,2308,346520,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Chhota Udaipur,2022-05-27 23:56:06.205807,,,3756,38,0,3718,369790,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Dahod,2022-05-27 23:56:06.205807,,,11300,46,0,11254,987192,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Dang,2022-05-27 23:56:06.205807,,,1259,18,0,1241,114290,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Devbhumi Dwarka,2022-05-27 23:56:06.205807,,,5182,89,0,5093,345138,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Gandhinagar,2022-05-27 23:56:06.205807,,,35184,226,0,34944,1140221,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Gir Somnath,2022-05-27 23:56:06.205807,,,9749,67,0,9681,514824,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Jamnagar,2022-05-27 23:56:06.205807,,,41837,520,0,41317,1170158,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Junagadh,2022-05-27 23:56:06.205807,,,22756,272,0,22484,1394341,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Kutch,2022-05-27 23:56:06.205807,,,19014,146,0,18867,1088202,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Kheda,2022-05-27 23:56:06.205807,,,14700,55,0,14645,864450,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Mahisagar,2022-05-27 23:56:06.205807,,,8867,75,0,8792,528268,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Mehsana,2022-05-27 23:56:06.205807,,,31013,194,0,30813,1079679,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Morbi,2022-05-27 23:56:06.205807,,,10768,95,0,10673,527400,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Narmada,2022-05-27 23:56:06.205807,,,6640,15,0,6625,378056,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Navsari,2022-05-27 23:56:06.205807,,,11904,41,0,11862,664633,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Panchmahal,2022-05-27 23:56:06.205807,,,13549,83,0,13466,783349,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Patan,2022-05-27 23:56:06.205807,,,16242,129,0,16113,714260,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Porbandar,2022-05-27 23:56:06.205807,,,4184,25,0,4159,363080,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Rajkot,2022-05-27 23:56:06.205807,,,84603,798,0,83801,2621954,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Sabarkantha,2022-05-27 23:56:06.205807,,,11765,163,0,11602,735416,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Surat,2022-05-27 23:56:06.205807,,,205004,2080,0,202915,8137311,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Surendranagar,2022-05-27 23:56:06.205807,,,10084,139,0,9945,749324,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Tapi,2022-05-27 23:56:06.205807,,,5802,30,0,5772,378212,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Vadodara,2022-05-27 23:56:06.205807,,,140358,921,0,139400,2594003,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
2022-05-27,GJ,Valsad,2022-05-27 23:56:06.205807,,,12849,90,0,12758,840125,2022-05-27 23:56:06.204911,2022-05-27 23:56:06.206262,,,1224896,10941,1213761,0,41874229
