TT|2022-01-30 07:55:10.539497|GetSource|ERR|File Not Found
TT|2022-01-30 09:55:10.110475|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 09:55:24.691153|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 11:31:32.887873|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 11:31:46.534817|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 11:55:11.213356|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 11:55:27.479222|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 16:21:16.738728|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 16:21:41.487440|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 19:55:10.846749|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 19:55:29.968585|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 22:29:42.512979|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 22:30:01.435806|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 22:55:09.954515|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 22:55:26.877724|ExtractFromHTML|OK|COMPLETED
TT|2022-01-30 23:55:09.694916|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-30 23:55:31.411357|ExtractFromHTML|OK|COMPLETED
TT|2022-01-31 07:55:10.159149|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-01-31 09:55:09.841378|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
