"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","919","415","49153","6","4372","53525","349"
"Bageshwar","336","325","26211","1","2056","28267","880"
"Chamoli","530","511","33036","18","3112","36148","398"
"Champawat","337","674","40882","4","1825","42707","542"
"Dehradun","2020","2368","301463","83","31989","333452","1763"
"Haridwar","3384","3700","274793","54","12699","287492","1037"
"Nainital","1062","954","53804","14","11104","64908","140"
"Pauri Garhwal","980","1481","58847","13","5125","63972","538"
"Pithoragarh","502","932","29632","9","2486","32118","534"
"Rudraprayag","168","202","19752","7","2640","22392","216"
"Tehri Garhwal","353","472","21767","17","2306","24073","541"
"US Nagar","1413","973","96634","7","8698","105332","1251"
"Uttarkashi","315","584","23265","10","1577","24842","648"
"Total","12319","13591","1029239","243","89989","1119228","8837"
