,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,991263,347616,353284,290363,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339098,2324361,14733,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,110956461,44704086,47578605,18673770,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,7,10,7,24,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,1924549,961348,821819,141382,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,50332328,24812878,22148362,3371088,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,4,186,8,198,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851428,839122,12303,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,157267495,73481677,67904190,15881628,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,113,368,202,683,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99373,98187,1182,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,2288281,1185514,988724,114043,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,5,68,13,86,1,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177805,1163653,14146,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,49167482,21267651,20343650,7556181,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,1,1,5,7,1,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,1579693,782331,636937,160425,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,1,0,1,2,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007692,1981131,26523,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,37403099,18295997,15715789,3391313,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,25,56,98,179,13,14,0,,,1332900000,Delhi,19814000
9,Goa,259191,255146,4013,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,2874306,1440025,1295707,138574,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,11,3,0,,,1332900000,Goa,1540000
10,Gujarat,1278016,1266736,11047,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,128089759,54396783,54030212,19662764,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,47,83,626,756,45,25,0,,,1332900000,Gujarat,67936000
11,Haryana,1056797,1046034,10714,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,45512647,23678327,19838968,1995352,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,61,195,280,536,13,5,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312858,308584,4214,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,15322796,6646453,6327461,2348882,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,3,21,64,88,19,10,1,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479527,474701,4785,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,24782029,11372554,11768096,1641379,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,1,0,2,3,2,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442579,437246,5331,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,43860234,23967465,17853735,2039034,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,40,204,80,324,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4074850,4034027,40313,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,122145620,55173953,55390810,11580857,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,10,18,34,62,62,72,1,,,1332900000,Karnataka,65798000
16,Kerala,6831695,6758546,71590,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,57504147,29150227,25269937,3083983,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,22,85,83,190,71,67,0,,,1332900000,Kerala,35125000
17,Ladakh,29425,29194,231,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,567120,238303,204102,124715,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,145269,61813,60521,22935,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8138498,7989497,148424,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,177943192,91669365,76621998,9651829,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,99,247,389,735,61,35,0,,,1332900000,Maharashtra,122153000
20,Manipur,139924,137775,2149,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,3269021,1649454,1339160,280407,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,7,5,1,13,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96788,95163,1625,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,2625438,1446771,1087651,91016,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,1,0,1,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238969,238240,726,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,1793298,894318,750177,148803,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054993,1044187,10777,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,133937093,60749240,59231999,13955854,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,1,1,2,0,3,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35988,35206,782,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,1739626,923854,744874,70898,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336723,1327439,9205,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,81545071,35250673,33012005,13282393,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,2,2,6,10,2,0,0,,,1332900000,Odisha,43671000
26,Puducherry,175894,173884,1975,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,2274059,994613,868099,411347,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,1,0,,,1332900000,Puducherry,1504000
27,Punjab,784522,765188,19289,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,47044602,24161697,20993885,1889020,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,35,55,55,145,-1215,11,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315667,1305970,9656,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,115696167,57033631,51030990,7631546,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,89,468,631,1188,10,6,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44328,43825,500,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,1360447,591875,554656,213916,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3595275,3556980,38050,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,127522516,61213733,57217824,9090959,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,49,166,290,505,37,27,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,842045,837702,4111,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,77551770,32446943,31558633,13546194,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,30,41,46,117,39,20,0,,,1332900000,Telangana,37220000
32,Tripura,108034,107094,940,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,5918996,2916816,2523858,478322,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,0,0,0,0,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2128243,2104564,23648,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,392003490,176998395,168968619,46036476,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,18,28,48,94,3,3,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,449495,441735,7753,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,20138370,9118341,8731716,2288313,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,20,362,452,834,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2118870,2097302,21533,2023-03-14,TT,44691338,530784,44156651,2023-03-14 12:00:03.449543,919816389,2023-03-13 00:00:00,99613,2206436125,1027383015,951908825,227144285,156089263,73526760,66704515,15857988,https://www.icmr.gov.in/,402,2,306,3508,2580,705,6793,31,67,193,291,1,3,0,,,1332900000,West Bengal,96906000
