TT|2023-11-24 07:55:05.055430|GetSource|ERR|File Not Found
TT|2023-11-24 09:55:05.059410|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-24 09:57:25.048632|ExtractFromHTML|OK|COMPLETED
TT|2023-11-24 11:55:05.305134|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-24 11:57:28.915669|ExtractFromHTML|OK|COMPLETED
TT|2023-11-24 13:55:05.537598|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-24 13:57:29.600494|ExtractFromHTML|OK|COMPLETED
TT|2023-11-24 15:55:04.986570|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-24 15:57:28.759453|ExtractFromHTML|OK|COMPLETED
TT|2023-11-24 17:55:05.760337|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-24 17:57:32.265678|ExtractFromHTML|OK|COMPLETED
TT|2023-11-25 07:55:05.472464|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-25 09:55:04.993269|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-25 11:55:05.006110|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-25 13:55:05.539074|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-25 15:55:05.852374|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-11-25 17:55:06.163148|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
