Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-08-12,KL,Ernakulam,,,,933838,8479,0,923342,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Thiruvananthapuram,,,,749523,8562,0,739400,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Kollam,,,,526501,6606,0,518801,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Thrissur,,,,681953,7537,0,673589,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Kottayam,,,,471147,4645,0,465723,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Palakkad,,,,455038,5801,0,448779,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Pathanamthitta,,,,279411,2592,0,276417,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Alappuzha,,,,400196,5265,0,394557,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Malappuram,,,,650837,6463,0,644073,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Idukki,,,,214596,1543,0,212791,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Kasaragod,,,,168003,1397,0,166537,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Kannur,,,,352146,4474,0,347617,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Kozhikode,,,,683504,6453,0,677001,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
2022-08-12,KL,Wayanad,,,,169786,978,0,168770,,2022-08-12 23:55:45.940434,2022-08-12 23:55:45.941273,,,6736479,70626,6655351,0,48809819
