Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-12,HP,Bilaspur,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,19550,96,19196,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Chamba,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,18026,179,17674,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,2
2022-08-12,HP,Hamirpur,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,25244,332,24551,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Kangra,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,69261,1258,67241,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,7
2022-08-12,HP,Kinnaur,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,4920,41,4771,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Kullu,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,13005,163,12714,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,2
2022-08-12,HP,Lahaul and Spiti,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,3438,18,3387,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Mandi,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,42343,508,41338,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,7
2022-08-12,HP,Shimla,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,39116,723,37926,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Sirmaur,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,20899,224,20518,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,2
2022-08-12,HP,Solan,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,31664,337,31189,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,1
2022-08-12,HP,Una,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,19595,283,19100,,2022-08-12 19:55:40.854294,2022-08-12 17:00:00+05:30,https://twitter.com/nhm_hp,,307061,4162,299605,,20,7
