"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4506","4117","6","4","379"
"Bageshwar","2088","2001","1","0","86"
"Chamoli","3196","3085","2","3","106"
"Champawat","1907","1881","5","1","20"
"Dehradun","32820","32252","32","173","363"
"Haridwar","13043","12692","93","24","234"
"Nainital","11300","11226","8","29","37"
"Pauri Garhwal","5261","4266","9","18","968"
"Pithoragarh","2558","2418","2","4","134"
"Rudraprayag","2699","2569","2","2","126"
"Tehri Garhwal","2350","2019","2","5","324"
"U.S. Nagar","8780","8488","20","5","267"
"Uttarkashi","1637","1461","3","5","168"
"Total","92145","88475","185","273","3212"
