"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","1","2","0","2026","16","12","0"
"East Jaintia Hills","2","0","0","2583","33","14","0"
"East Khasi Hills","13","17","0","46947","1064","151","44"
"Eastern West Khasi Hills","0","0","0","134","6","15","2"
"North Garo Hills","6","2","0","1845","9","14","1"
"Ri-Bhoi","1","13","0","10250","96","33","1"
"South Garo Hills","1","0","0","1332","12","7","0"
"South West Garo Hills","1","1","0","2073","20","14","2"
"South West Khasi Hills","0","3","0","2678","19","7","0"
"West Garo Hills","6","12","0","10662","79","57","2"
"West Jaintia Hills","3","5","0","7138","139","36","4"
"West Khasi Hills","0","4","0","5625","75","12","0"
"Total","34","59","0","93293","1568","372","56"
