,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Andaman and Nicobar Islands,4,0,1,0,91,1042,0,10.0,0.0,4.0,-591576.0,766.0,9145.0,397000,0,0,0,7658,129,7519,0,294269,203171,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
1,1,1,1,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Andhra Pradesh,259,5,354,0,124116,261619,0,2642.0,26.0,3229.0,-29325840.0,1023443.0,1748777.0,52221000,0,0,0,2066929,14382,2048505,0,33221040,20890428,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
2,2,2,2,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Arunachal Pradesh,6,0,9,0,456,3560,0,53.0,0.0,108.0,-1182441.0,4511.0,27163.0,1504000,0,0,0,55167,280,54805,0,774261,547078,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
3,3,3,3,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Assam,270,7,159,0,18007,63339,0,1949.0,30.0,2178.0,-24535868.0,274456.0,887610.0,34293000,0,0,0,611211,6011,601468,0,20251699,8406936,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
4,4,4,4,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Bihar,9,0,8,0,91010,126408,0,43.0,0.0,38.0,-49447986.0,1450786.0,2371716.0,119520000,0,0,0,726111,9661,716405,0,50188900,18810198,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
5,5,5,5,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Chandigarh,1,0,1,0,211,1174,0,29.0,0.0,22.0,-784964.0,3297.0,19685.0,1179000,0,0,0,65355,820,64501,0,926928,552271,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
6,6,6,6,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Chhattisgarh,22,2,25,0,24392,47769,0,198.0,7.0,145.0,-13608073.0,320974.0,526196.0,28724000,0,0,0,1006096,13580,992221,0,14917014,7473224,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
7,7,7,7,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,371,1607,0,1.0,0.0,33.0,-72410.0,2774.0,13343.0,959000,0,0,0,10682,4,10675,0,662059,376067,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
8,8,8,8,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Delhi,34,0,42,0,8325,13548,0,251.0,0.0,265.0,-29129536.0,148949.0,242177.0,19814000,0,0,0,1439922,25091,1414522,0,13098308,7495033,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
9,9,9,9,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Goa,45,2,38,0,520,3382,0,220.0,4.0,384.0,-1455309.0,8431.0,47440.0,1540000,0,0,0,178166,3366,174485,0,1264754,925268,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
10,10,10,10,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Gujarat,30,0,27,0,24636,156250,0,163.0,2.0,133.0,-30690456.0,325430.0,1847101.0,67936000,0,0,0,826627,10090,816338,0,44845601,26678085,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
11,11,11,11,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Haryana,11,0,21,0,10649,27771,0,84.0,0.0,84.0,-12919062.0,135296.0,319829.0,28672000,0,0,0,771273,10049,761096,0,17809888,8207681,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
12,12,12,12,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Himachal Pradesh,168,4,233,0,2207,43190,0,1274.0,39.0,1216.0,-3639799.0,16147.0,291299.0,7300000,0,0,0,224419,3762,218861,0,5720732,3575642,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
13,13,13,13,2021-11-02,TT,11903,311,14159,1068514,1305244,2024013,,93248.0,3507.0,108040.0,8071348.0,16058314.0,24907388.0,Jammu and Kashmir,110,2,91,0,3670,88148,0,662.0,7.0,593.0,-16010290.0,32660.0,562302.0,13203000,0,0,0,332457,4438,327103,0,9521841,5410837,2021-11-14 10:55:45.495618,1332900000,2021-11-02 00:00:00,https://www.icmr.gov.in/,0,34308140,459191,33697740,611278853,739189510,337438154,0,0,0,0,0
