,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Amritsar,-1.0,0.0,-3.0,,1376,1572,0,18.0,2.0,6.0,,16086.0,13567.0,2490891,,,,47379,1598,45757,,1266091,449834,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
1,1,1,1,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Barnala,0.0,0.0,-3.0,,1215,757,0,1.0,0.0,0.0,,8328.0,4613.0,596294,,,,5950,244,5696,,330545,105485,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
2,2,2,2,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Bathinda,-1.0,0.0,0.0,,1108,919,0,11.0,0.0,4.0,,6916.0,5991.0,1388859,,,,41728,1042,40668,,625965,204201,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
3,3,3,3,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Faridkot,-1.0,0.0,0.0,,593,1030,0,5.0,0.0,5.0,,2700.0,4204.0,618008,,,,13927,315,13602,,331388,129996,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
4,4,4,4,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Fatehgarh Sahib,0.0,0.0,0.0,,383,852,0,2.0,0.0,0.0,,2437.0,4971.0,599814,,,,8876,335,8538,,355956,137490,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
5,5,5,5,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Fazilka,-1.0,0.0,0.0,,855,1181,0,8.0,0.0,3.0,,5040.0,4161.0,1180483,,,,20271,528,19729,,491139,132931,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
6,6,6,6,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Ferozepur,0.0,0.0,0.0,,444,662,0,10.0,0.0,6.0,,3662.0,4237.0,2026831,,,,14347,504,13832,,477509,129562,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
7,7,7,7,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Gurdaspur,0.0,0.0,0.0,,3443,5056,0,2.0,1.0,1.0,,17536.0,25208.0,2299026,,,,22381,801,21576,,867322,424238,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
8,8,8,8,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Hoshiarpur,-4.0,0.0,0.0,,984,2800,0,9.0,2.0,8.0,,5095.0,14703.0,1582793,,,,30822,986,29828,,1001943,578708,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
9,9,9,9,2021-11-02,PB,0.0,0.0,0.0,0,22759,32970,0,169.0,6.0,142.0,221357.0,156537.0,193145.0,Jalandhar,-1.0,0.0,-4.0,,1187,2717,0,15.0,0.0,8.0,,10369.0,19088.0,2181753,,,,63396,1496,61864,,1436293,687330,2021-11-03 09:49:15.638289,29859000,,,,602420,16560,585613,,15983231,6299218,0,0,0,0,0
