,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Ambala,0,0,1,,412,3920,0,1.0,0.0,2.0,,2169.0,19749.0,1136784,,,,30150,509,29640,,873521,576557,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
1,1,1,1,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Bhiwani,0,0,0,,506,2639,0,0.0,0.0,0.0,,4790.0,22698.0,1629109,,,,22409,652,21757,,742376,323554,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
2,2,2,2,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Charkhi Dadri,0,0,0,,165,2778,0,0.0,0.0,2.0,,771.0,11412.0,502276,,,,5078,139,4939,,364764,264965,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
3,3,3,3,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Faridabad,1,0,7,,1489,3120,0,15.0,0.0,13.0,,14991.0,25127.0,1798954,,,,99906,716,99165,,1661109,845909,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
4,4,4,4,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Fatehabad,0,0,0,,112,603,0,0.0,0.0,0.0,,1221.0,5202.0,941522,,,,17875,481,17394,,574701,202574,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
5,5,5,5,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Gurugram,8,0,4,,1625,4592,0,55.0,0.0,37.0,,14323.0,39173.0,1514085,,,,181442,922,180462,,2196436,1386747,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
6,6,6,6,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Hisar,0,0,0,,505,1666,0,1.0,0.0,0.0,,3316.0,8131.0,1742815,,,,53995,1136,52857,,994785,334073,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
7,7,7,7,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Jhajjar,0,0,0,,827,1763,0,1.0,0.0,0.0,,6862.0,13931.0,956907,,,,18849,328,18514,,686012,296246,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
8,8,8,8,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Jind,0,0,0,,1444,2309,0,0.0,0.0,0.0,,10283.0,16982.0,1332042,,,,21209,533,20675,,706472,253756,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
9,9,9,9,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Kaithal,0,0,0,,549,1880,0,0.0,0.0,0.0,,2772.0,8665.0,1072861,,,,11244,346,10898,,615806,219526,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
10,10,10,10,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Karnal,0,0,0,,507,2636,0,1.0,0.0,0.0,,5527.0,16511.0,1506323,,,,40037,552,39484,,1000703,455469,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
11,11,11,11,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Kurukshetra,0,0,1,,357,1235,0,1.0,0.0,1.0,,2465.0,6466.0,964231,,,,22148,357,21790,,610813,249635,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
12,12,12,12,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Mahendragarh,0,0,0,,465,1465,0,0.0,0.0,0.0,,4086.0,9413.0,921680,,,,21689,155,21534,,577223,267006,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
13,13,13,13,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Nuh,0,0,1,,1889,572,0,0.0,0.0,1.0,,11176.0,4026.0,1089406,,,,5014,123,4891,,358897,79613,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
14,14,14,14,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Palwal,0,0,0,,911,1350,0,0.0,0.0,0.0,,6404.0,8069.0,1040493,,,,11025,153,10872,,610352,223721,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
15,15,15,15,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Panchkula,2,0,0,,351,1175,0,8.0,0.0,13.0,,1568.0,9314.0,558890,,,,30772,378,30381,,457171,282210,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
16,16,16,16,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Panipat,0,0,1,,1375,1903,0,1.0,0.0,1.0,,6729.0,11585.0,1202811,,,,31150,638,30511,,832657,275983,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
17,17,17,17,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Rewari,0,0,0,,144,808,0,0.0,0.0,1.0,,1864.0,7562.0,896129,,,,20327,221,20106,,648933,296023,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
18,18,18,18,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Rohtak,0,0,1,,1433,2312,0,0.0,0.0,1.0,,8715.0,14671.0,1058683,,,,25903,534,25351,,676642,308397,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
19,19,19,19,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Sirsa,0,0,3,,430,991,0,0.0,0.0,5.0,,2810.0,5628.0,1295114,,,,29282,508,28774,,786679,280073,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
20,20,20,20,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Sonipat,0,0,0,,958,2416,0,0.0,0.0,1.0,,7862.0,17182.0,1480080,,,,47138,254,46884,,990894,415671,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
21,21,21,21,2021-11-02,HR,11.0,0.0,21,11891,17032,43705,0,84.0,0.0,84.0,137909.0,124647.0,292058.0,Yamunanagar,0,0,2,,578,1572,0,0.0,0.0,6.0,,3943.0,10561.0,1214162,,,,24631,414,24217,,832293,342202,2021-11-03T15:19:37.267808+05:30,28672000,2021-11-03T15:19:37.267808+05:30,,,771273,10049,761096,13056971,17799239,8179910,0,0,0,0,0
