Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-31,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,366477,7190,11,349688,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,65065,1438,4,62109,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,102625,1600,2,98525,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,172232,4267,14,161603,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,107984,2851,7,103723,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,65781,1128,10,62761,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88490,814,6,85307,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,97347,1571,4,93145,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,49839,658,11,48495,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
2022-01-31,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,34285,674,33,32306,,2022-02-01 12:18:28.593545,2022-02-01 12:18:28.594425,,3889 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7721109,142611,7367259,3889,74629449
