Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Kanyakumari,18,0,14,,1070,2836,0,0,0,0,0,0,0,1863178,,,,62311,1048,61079,,1087983,411085,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1499068.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Karur,19,0,12,,380,2323,0,0,0,0,0,0,0,1076588,,,,24031,356,23487,,622010,266412,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,888422.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Krishnagiri,23,0,26,,882,2207,0,0,0,0,0,0,0,1883731,,,,43519,347,42969,,1029312,381549,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1410861.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Madurai,15,0,19,,1302,2500,0,0,0,0,0,0,0,3991038,,,,75170,1172,73795,,1480315,551737,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,2032052.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Mayiladuthurai,2,0,9,,0,0,0,0,0,0,0,0,0,901000,,,,23264,316,22840,,0,0,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Nagapattinam,11,2,18,,521,1109,0,0,0,0,0,0,0,1614069,,,,21034,343,20506,,808737,275432,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1084169.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Namakkal,47,0,52,,475,1179,0,0,0,0,0,0,0,1721179,,,,52112,496,51101,,978453,376157,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1354610.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Nilgiris,17,0,29,,103,2784,0,0,0,0,0,0,0,735071,,,,33511,210,33078,,500866,323650,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,824516.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Perambalur,4,0,2,,587,1958,0,0,0,0,0,0,0,564511,,,,12055,243,11775,,324041,126100,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,450141.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Pudukkottai,9,0,11,,750,2446,0,0,0,0,0,0,0,1918725,,,,30152,415,29607,,820144,290797,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1110941.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Ramanathapuram,4,0,7,,941,3612,0,0,0,0,0,0,0,1337560,,,,20556,357,20134,,655341,260591,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,915932.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Ranipet,12,0,12,,557,857,0,0,0,0,0,0,0,1210277,,,,43401,774,42523,,549163,164102,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,713265.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Salem,62,0,61,,2285,5101,0,0,0,0,0,0,0,3480008,,,,99709,1683,97422,,1910680,750103,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,2660783.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Sivaganga,10,0,15,,819,1664,0,0,0,0,0,0,0,1341250,,,,20158,206,19824,,719982,266444,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,986426.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tenkasi,1,0,2,,2049,2477,0,0,0,0,0,0,0,1407627,,,,27348,484,26826,,728501,220891,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,949392.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Thanjavur,44,0,58,,1734,2480,0,0,0,0,0,0,0,2402781,,,,75231,970,73698,,1192493,466875,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1659368.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Theni,1,0,3,,1011,3279,0,0,0,0,0,0,0,1243684,,,,43564,520,43007,,652864,283437,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,936301.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tirupathur,11,0,6,,793,1548,0,0,0,0,0,0,0,1111812,,,,29274,625,28569,,534263,187813,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,722076.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Thiruvallur,36,0,59,,1038,1694,0,0,0,0,0,0,0,3725697,,,,119271,1842,116972,,1027734,356944,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1384678.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tiruvannamalai,14,0,22,,2807,6071,0,0,0,0,0,0,0,2468965,,,,54916,667,54044,,1250811,485122,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1735933.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Thiruvarur,24,1,38,,1733,3560,0,0,0,0,0,0,0,1268094,,,,41393,439,40685,,623530,234190,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,857720.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Thoothukkudi,16,0,13,,517,1544,0,0,0,0,0,0,0,1738376,,,,56269,408,55731,,948941,312981,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1261922.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tirunelveli,14,0,25,,1418,1546,0,0,0,0,0,0,0,1665253,,,,49340,431,48766,,800414,262800,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1063214.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tiruppur,65,1,82,,1318,2402,0,0,0,0,0,0,0,2471222,,,,95195,978,93511,,1657081,570383,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,2227464.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Tiruchirappalli,42,2,54,,1052,1740,0,0,0,0,0,0,0,2713858,,,,77418,1057,75897,,1442040,597421,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,2039461.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Vellore,15,0,21,,895,1166,0,0,0,0,0,0,0,1614242,,,,49820,1130,48519,,751353,312911,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1064264.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Viluppuram,11,0,16,,2077,1978,0,0,0,0,0,0,0,2093003,,,,45828,356,45350,,1049970,393060,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1443030.0,0
2021-10-28,TN,1061,12,1286,122835,47716,101191,0,0,0,0,0,0,0,Virudhunagar,4,0,5,,1030,2472,0,0,0,0,0,0,0,1943309,,,,46276,548,45666,,1063115,473437,2021-12-08T10:16:39.439891+05:30,75695000,,,,2699554,36072,2651431,50788402,40755853,16540092,57295945.0,148907.0,1536552.0,0
