Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Jharsuguda,3,0,0,,1745,3011,0,0,0,0,0,0,0,579499,,,,23859,176,23670,,397765,185481,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,583246.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Kalahandi,3,0,0,,5910,4678,0,0,0,0,0,0,0,1573054,,,,24311,210,24082,,907594,295327,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1202921.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Kandhamal,0,0,0,,2153,1616,0,0,0,0,0,0,0,731952,,,,11537,83,11450,,378777,144794,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,523571.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Kendrapara,20,0,0,,4340,6013,0,0,0,0,0,0,0,1439891,,,,24849,251,24523,,906683,336284,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1242967.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Kendujhar,0,0,0,,5703,10172,0,0,0,0,0,0,0,1802777,,,,20978,173,20796,,1078405,358067,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1436472.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Khordha,157,1,0,,5517,8871,0,0,0,0,0,0,0,2246341,,,,174903,1538,171169,,2054538,1486150,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,3540688.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Koraput,4,0,0,,1776,5458,0,0,0,0,0,0,0,1376934,,,,19136,78,19036,,856648,385167,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1241815.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Malkangiri,1,0,0,,1668,2073,0,0,0,0,0,0,0,612727,,,,11667,46,11610,,383552,131139,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,514691.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Mayurbhanj,23,0,0,,13580,5824,0,0,0,0,0,0,0,2513895,,,,40803,282,40377,,1189256,401447,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1590703.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Nabarangapur,0,0,0,,2119,2932,0,0,0,0,0,0,0,1218762,,,,23549,84,23460,,671519,183026,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,854545.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Nayagarh,1,0,0,,1442,6656,0,0,0,0,0,0,0,962215,,,,23502,209,23248,,591431,216383,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,807814.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Nuapada,3,0,0,,559,3119,0,0,0,0,0,0,0,606490,,,,22915,84,22798,,401199,124370,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,525569.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Puri,10,0,0,,3828,5961,0,0,0,0,0,0,0,1697983,,,,45409,455,44880,,1070135,504538,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1574673.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Rayagada,1,0,0,,851,2472,0,0,0,0,0,0,0,961959,,,,20218,167,19969,,547560,177129,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,724689.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Sambalpur,10,0,0,,1301,4868,0,0,0,0,0,0,0,1044410,,,,31628,240,31259,,765671,406834,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1172505.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Subarnapur,1,0,0,,1367,5641,0,0,0,0,0,0,0,652107,,,,13186,61,13114,,415596,179856,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,595452.0,0
2021-10-28,OR,365,3,0,0,115121,162725,0,0,0,0,0,0,0,Sundargarh,8,0,0,,3030,3816,0,0,0,0,0,0,0,2080664,,,,61819,590,61130,,1116663,482810,2021-12-08 10:34:49.423458,43671000,2021-12-08 10:34:49.424173,,,1040595,8325,1027654,21789353,25495722,11235447,36731169.0,277846.0,1599473.0,0
