,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
15,Karnataka,3099519,2968002,38389,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,90769159,50350478,40236636,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,152466,233544,432124,21390,1541,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5313147,5207762,50252,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,49002465,27134719,21791976,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,18048,23642,54983,12742,2552,199,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22849,22125,222,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,402063,223372,176484,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,377,159,1047,122,26,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10435,10369,51,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,113033,59069,53294,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,48,43,313,12,1,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7034661,6649111,141701,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,141562678,84225423,57166112,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,257838,351084,668257,46723,28041,32,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126550,123802,2012,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,2370109,1352836,1014473,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,4105,1884,7172,206,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85629,83439,1489,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,2179173,1266841,905980,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,4778,2688,9377,166,43,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,149492,141531,564,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,1377166,779449,595233,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,6368,2222,10342,1054,296,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,810442,785496,10540,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,106468345,55616186,50671695,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,194556,38586,294964,3639,497,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32530,31585,703,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,1364209,775628,586792,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,5582,1873,8138,199,69,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1091547,1048732,8469,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,53496034,30834841,22524697,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,97421,123289,253577,8778,949,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,132759,127673,1883,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,1492011,904049,586597,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,4283,1697,6582,893,44,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,636243,592760,16702,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,28208421,17804288,10387558,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,74696,116430,196348,6344,2788,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,998126,950697,8981,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,87644252,50451448,36940169,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,249963,191787,510953,9488,1634,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,33351,32145,410,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,1037261,547289,486242,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,2043,522,4314,322,20,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2847589,2721725,36905,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,89436461,53161412,36221993,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,120515,122618,259068,17934,4039,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,700094,677708,4047,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,49924792,29322156,20516010,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,73851,144690,256442,2319,474,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,88214,84538,832,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,4851365,2694640,2147822,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,2436,1382,6359,916,112,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1770521,1690226,22940,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,220543310,138393678,81953346,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,1256705,1026381,2349709,13592,700,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,357219,341768,7433,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,15000171,8290271,6661158,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,18544,22810,58328,2915,1497,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1817585,1681375,19959,2022-01-13,TT,36317927,485035,34715361,2022-01-13 20:41:10.714144,697311627,2022-01-12 00:00:00,2037247,1546323541,899591525,644098954,112052914,67520020,44409352,https://www.icmr.gov.in/,247417,380,84825,3744032,3532304,8024815,142667,319586,500991,22155,8117,23,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363546.4285714286,1340199.5714285714,16386.14285714286,80431499,56274490,24139360,,,1332900000,West Bengal,96906000
