"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","26","13","65621","0","4532","70147","7"
"Bageshwar","24","24","35514","0","2089","37599","2"
"Chamoli","70","52","48982","0","3206","52186","15"
"Champawat","0","1","62640","0","1912","64549","0"
"Dehradun","395","374","373493","20","33286","406644","72"
"Haridwar","45","52","308058","4","13149","321177","11"
"Nainital","158","215","88310","2","11377","99617","19"
"Pauri Garhwal","124","130","95162","0","5282","100437","24"
"Pithoragarh","27","3","41858","0","2560","44406","4"
"Rudraprayag","32","23","27563","0","2712","30275","3"
"Tehri Garhwal","77","111","37824","3","2377","40194","14"
"US Nagar","422","155","138218","3","8813","147007","19"
"Uttarkashi","65","9","40833","0","1662","42493","8"
"Total","1465","1162","1364076","32","92957","1456731","198"
