,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Angul,2,1,0,,1438,4696,0,7.0,4.0,9.0,,9675.0,29126.0,1271703,,,,43929,398,43523,,803547,334199,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
1,1,1,1,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Balangir,2,0,0,,2929,7889,0,18.0,0.0,3.0,,18539.0,49686.0,1648574,,,,23430,126,23264,,990542,369884,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
2,2,2,2,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Balasore,9,0,0,,4048,9104,0,69.0,0.0,61.0,,28739.0,52675.0,2317419,,,,40865,296,40484,,1406712,616334,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
3,3,3,3,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Bargarh,2,0,0,,5539,4761,0,5.0,0.0,18.0,,36967.0,33848.0,1478833,,,,31132,335,30786,,898993,338698,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
4,4,4,4,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Bhadrak,1,0,0,,1627,6143,0,25.0,0.0,41.0,,9610.0,41435.0,1506522,,,,26521,146,26322,,1043349,429015,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
5,5,5,5,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Boudh,0,0,0,,366,2267,0,1.0,0.0,10.0,,3330.0,13040.0,439917,,,,12637,112,12523,,264594,109954,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
6,6,6,6,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Cuttack,33,0,0,,7562,8289,0,178.0,1.0,221.0,,58488.0,52557.0,2618708,,,,94889,854,93756,,1529974,782957,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
7,7,7,7,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Deogarh,6,0,0,,177,542,0,15.0,0.0,27.0,,2390.0,6312.0,312164,,,,6568,50,6503,,227015,73110,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
8,8,8,8,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Dhenkanal,5,0,0,,1626,5747,0,19.0,0.0,26.0,,8546.0,28625.0,1192948,,,,19898,243,19627,,753502,322220,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
9,9,9,9,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Gajapati,7,0,0,,705,2320,0,37.0,0.0,16.0,,3614.0,9306.0,575880,,,,9697,83,9577,,294900,130536,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
10,10,10,10,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Ganjam,3,0,0,,3287,10251,0,12.0,1.0,18.0,,21112.0,81450.0,3520151,,,,33872,479,33367,,2249903,1830608,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
11,11,11,11,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Jagatsinghpur,10,0,0,,1810,2637,0,49.0,0.0,67.0,,12979.0,28432.0,1136604,,,,27989,317,27619,,697740,312023,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
12,12,12,12,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Jajpur,10,0,0,,3178,9098,0,77.0,0.0,64.0,,20531.0,49395.0,1826275,,,,43843,171,43560,,1120840,456821,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
13,13,13,13,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Jharsuguda,1,0,0,,673,2180,0,11.0,0.0,13.0,,5548.0,14095.0,579499,,,,23878,176,23690,,408146,210179,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
14,14,14,14,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Kalahandi,0,0,0,,2985,6214,0,3.0,0.0,15.0,,20730.0,37766.0,1573054,,,,24320,210,24098,,954971,356395,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
15,15,15,15,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Kandhamal,1,0,0,,1660,2859,0,1.0,0.0,0.0,,11000.0,18257.0,731952,,,,11539,83,11454,,401648,176133,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
16,16,16,16,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Kendrapara,6,0,0,,2005,5798,0,42.0,1.0,49.0,,12912.0,36966.0,1439891,,,,24919,252,24615,,937890,401526,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
17,17,17,17,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Kendujhar,4,0,0,,2223,9152,0,9.0,0.0,4.0,,14085.0,49423.0,1802777,,,,20990,173,20809,,1109297,449388,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
18,18,18,18,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Khordha,195,3,0,,3115,7293,0,965.0,14.0,1255.0,,18959.0,45976.0,2246341,,,,176798,1558,173788,,2094276,1573375,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
19,19,19,19,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Koraput,0,0,0,,2542,6693,0,10.0,0.0,10.0,,19134.0,54485.0,1376934,,,,19150,78,19059,,885324,474072,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
20,20,20,20,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Malkangiri,0,0,0,,583,1938,0,9.0,0.0,2.0,,17464.0,14986.0,612727,,,,11678,46,11615,,421806,159659,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
21,21,21,21,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Mayurbhanj,2,0,0,,11251,5648,0,23.0,1.0,118.0,,78358.0,38615.0,2513895,,,,40911,285,40585,,1361604,473505,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
22,22,22,22,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Nabarangapur,1,0,0,,1619,4153,0,4.0,0.0,1.0,,11973.0,22195.0,1218762,,,,23554,84,23462,,694799,222849,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
23,23,23,23,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Nayagarh,6,0,0,,902,5116,0,17.0,1.0,25.0,,5306.0,30166.0,962215,,,,23532,211,23294,,601873,269849,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
24,24,24,24,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Nuapada,0,0,0,,487,2124,0,5.0,0.0,17.0,,3119.0,15067.0,606490,,,,22934,85,22837,,407389,154069,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
25,25,25,25,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Puri,12,0,0,,2891,6549,0,38.0,2.0,51.0,,15610.0,45598.0,1697983,,,,45482,459,44977,,1103295,588867,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
26,26,26,26,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Rayagada,1,0,0,,885,5556,0,4.0,0.0,46.0,,4388.0,25983.0,961959,,,,20230,167,20042,,556256,220091,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
27,27,27,27,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Sambalpur,18,0,0,,1279,3955,0,65.0,0.0,48.0,,7189.0,26103.0,1044410,,,,31743,240,31410,,780257,456632,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
28,28,28,28,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Subarnapur,1,0,0,,707,5876,0,6.0,0.0,4.0,,4114.0,32573.0,652107,,,,13195,61,13121,,425481,243215,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
29,29,29,29,2021-11-10,OR,387,4,0,0,73296,159171,0,2006.0,25.0,2585.0,354879.0,505463.0,1013252.0,Sundargarh,6,0,0,,3197,4323,0,60.0,0.0,56.0,,21054.0,29111.0,2080664,,,,61919,590,61245,,1154250,530572,2021-11-10 17:21:32.713361,43671000,2021-11-10 17:21:32.714092,,,1044428,8368,1033027,22524398,26580173,13066735,0,0,0,0,0
