Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-10,AS,Airport Quarantine,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Baksa,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Barpeta,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Biswanath,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Bongaigaon,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Cachar,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Charaideo,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Chirang,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Darrang,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Dhemaji,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Dhubri,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Dibrugarh,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Dima Hasao,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Goalpara,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Golaghat,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Hailakandi,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Hojai,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Jorhat,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Kamrup,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Kamrup Metropolitan,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Karbi Anglong,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Karimganj,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Kokrajhar,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Lakhimpur,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Majuli,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Morigaon,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Nagaon,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Nalbari,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Other State,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Sivasagar,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Sonitpur,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,South Salmara Mankachar,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Tinsukia,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Udalguri,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,West Karbi Anglong,,,,,,,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
2021-11-10,AS,Unknown,,,,612798,6034,603463,,2021-11-10 11:48:16.297035,,,,612798,6034,603463,
