,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Anantnag,0,0,0,,175,4712,0,5.0,0.0,14.0,,1033.0,29339.0,1070144,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,16613,205,16401,,761213,450846,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
1,1,1,1,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Bandipora,9,0,4,,27,1132,0,45.0,1.0,19.0,,163.0,6077.0,385099,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,9865,103,9718,,303906,163860,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
2,2,2,2,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Baramulla,30,1,10,,248,7464,0,120.0,1.0,95.0,,1339.0,35108.0,1015503,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,24775,283,24318,,778378,506305,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
3,3,3,3,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Budgam,17,0,10,,152,2380,0,90.0,1.0,63.0,,948.0,24036.0,735753,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,23946,209,23635,,593689,362037,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
4,4,4,4,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Doda,2,0,5,,109,3541,0,12.0,0.0,20.0,,732.0,15595.0,409576,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,7888,133,7736,,315106,179410,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
5,5,5,5,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Ganderbal,15,0,3,,36,617,0,65.0,0.0,28.0,,225.0,5277.0,297003,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,10532,79,10351,,227747,143833,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
6,6,6,6,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Jammu,9,1,3,,600,4757,0,51.0,2.0,18.0,,2735.0,23855.0,1526406,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,53395,1147,52177,,1172652,649847,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
7,7,7,7,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Kathua,0,0,3,,358,5049,0,9.0,0.0,3.0,,1556.0,24833.0,615711,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,9336,152,9178,,484937,288271,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
8,8,8,8,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Kishtwar,0,0,0,,53,907,0,0.0,0.0,3.0,,632.0,9231.0,230696,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,4820,44,4776,,165800,92034,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
9,9,9,9,2021-11-10,JK,165.0,3.0,131.0,52769.0,3795,82522,0,934.0,10.0,640.0,301339.0,18963.0,497381.0,Kulgam,0,0,1,,74,2449,0,3.0,0.0,2.0,,438.0,15615.0,422786,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,11492,117,11372,,401811,226747,2021-11-10 17:00:23,13203000,2021-11-10 17:00:00+05:30,https://twitter.com/diprjk,,333490,4448,327812,16610321,9540804,5908218,0,0,0,0,0
