,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Anjaw,0,0,0,,2,20,0,0.0,0.0,0.0,3.0,15.0,146.0,21089,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,20897,11731,8178,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
1,1,1,1,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Changlang,0,0,0,,126,398,0,0.0,0.0,3.0,15.0,469.0,2217.0,147951,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3807,22,3785,79420,90191,60484,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
2,2,2,2,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,East Kameng,0,0,0,,7,103,0,0.0,0.0,0.0,4.0,59.0,504.0,78413,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23038,16437,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
3,3,3,3,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,East Siang,2,0,1,,65,312,0,2.0,0.0,9.0,265.0,243.0,1731.0,99019,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3215,17,3194,61158,54380,41848,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
4,4,4,4,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Kamle,0,0,0,,1,18,0,0.0,0.0,0.0,4.0,14.0,234.0,22256,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6580,6965,4151,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
5,5,5,5,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Kra Daadi,0,0,0,,3,85,0,0.0,0.0,0.0,5.0,7.0,103.0,0,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6065,6285,3394,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
6,6,6,6,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Kurung Kumey,0,0,0,,0,4,0,0.0,0.0,0.0,20.0,12.0,162.0,89717,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9171,9177,6018,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
7,7,7,7,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Lepa Rada,0,0,0,,1,19,0,0.0,0.0,0.0,43.0,8.0,188.0,0,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,871,16706,13350,10480,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
8,8,8,8,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Lohit,0,0,4,,43,124,0,1.0,0.0,8.0,205.0,127.0,519.0,145538,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2888,26,2859,48791,31318,23002,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
9,9,9,9,2021-11-10,AR,5,0,2,-10552,544,2971,0,28.0,0.0,66.0,3701.0,2471.0,16379.0,Longding,0,0,0,,9,46,0,0.0,0.0,1.0,29.0,84.0,396.0,60000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19828,19417,8613,2021-11-10 16:59:13,1504000,2021-11-10 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55202,280,54875,1178923,776732,563457,0,0,0,0,0
