,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-10,UP,Agra,,,,25765,457,25308,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
1,2021-11-10,UP,Aligarh,,,,21280,108,21172,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
2,2021-11-10,UP,Ambedkar Nagar,,,,5040,152,4887,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
3,2021-11-10,UP,Amethi,,,,9972,143,9829,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
4,2021-11-10,UP,Amroha,,,,16616,203,16413,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
5,2021-11-10,UP,Auraiya,,,,10091,203,9887,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
6,2021-11-10,UP,Ayodhya,,,,16919,290,16629,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
7,2021-11-10,UP,Azamgarh,,,,17906,228,17678,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
8,2021-11-10,UP,Baghpat,,,,9132,141,8991,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
9,2021-11-10,UP,Bahraich,,,,11549,178,11371,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
10,2021-11-10,UP,Ballia,,,,21610,234,21376,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
11,2021-11-10,UP,Balrampur,,,,7495,138,7356,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
12,2021-11-10,UP,Banda,,,,10992,158,10833,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
13,2021-11-10,UP,Barabanki,,,,19850,225,19625,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
14,2021-11-10,UP,Bareilly,,,,44032,377,43651,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
15,2021-11-10,UP,Basti,,,,11718,330,11386,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
16,2021-11-10,UP,Bhadohi,,,,7720,163,7557,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
17,2021-11-10,UP,Bijnor,,,,14794,126,14668,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
18,2021-11-10,UP,Budaun,,,,14941,98,14843,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
19,2021-11-10,UP,Bulandshahr,,,,20216,243,19972,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
20,2021-11-10,UP,Chandauli,,,,16209,357,15852,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
21,2021-11-10,UP,Chitrakoot,,,,7110,79,7031,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
22,2021-11-10,UP,Deoria,,,,20224,221,20003,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
23,2021-11-10,UP,Etah,,,,9968,99,9869,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
24,2021-11-10,UP,Etawah,,,,13933,293,13640,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
25,2021-11-10,UP,Farrukhabad,,,,10348,194,10153,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
26,2021-11-10,UP,Fatehpur,,,,6814,139,6675,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
27,2021-11-10,UP,Firozabad,,,,8721,135,8585,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
28,2021-11-10,UP,Gautam Buddha Nagar,,,,63375,467,62888,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
29,2021-11-10,UP,Ghaziabad,,,,55675,461,55212,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
30,2021-11-10,UP,Ghazipur,,,,21642,283,21359,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
31,2021-11-10,UP,Gonda,,,,12282,266,12016,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
32,2021-11-10,UP,Gorakhpur,,,,59439,848,58591,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
33,2021-11-10,UP,Hamirpur,,,,5232,102,5130,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
34,2021-11-10,UP,Hapur,,,,12638,217,12421,,2021-11-11 05:41:12.415731,,,,1710236,22904,1687240,
