,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Bishnupur,1.0,0.0,,170.0,87.0,981.0,0,13.0,0.0,,671.0,299.0,3505.0,240363,,,,9171.0,190.0,,70856.0,129381,72583,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
1,1,1,1,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,CAPF Personnel,,,,,,,0,,,,,,,0,,,,,,,,0,0,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
2,2,2,2,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Chandel,0.0,0.0,,40.0,11.0,50.0,0,4.0,0.0,,251.0,63.0,524.0,144028,,,,2341.0,39.0,,31672.0,26740,16283,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
3,3,3,3,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Churachandpur,2.0,0.0,,103.0,119.0,521.0,0,4.0,1.0,,737.0,478.0,3221.0,271274,,,,10144.0,162.0,,116902.0,104844,66835,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
4,4,4,4,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Imphal East,9.0,0.0,,390.0,264.0,1820.0,0,84.0,2.0,,2073.0,1011.0,6963.0,452661,,,,27523.0,461.0,,240338.0,253411,162286,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
5,5,5,5,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Imphal West,44.0,1.0,,697.0,346.0,1682.0,0,188.0,4.0,,3686.0,1334.0,7108.0,514683,,,,43381.0,644.0,,434454.0,310757,211874,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
6,6,6,6,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Jiribam,0.0,0.0,,50.0,19.0,227.0,0,0.0,0.0,,211.0,56.0,916.0,43818,,,,1022.0,7.0,,27303.0,28035,19434,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
7,7,7,7,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Kakching,0.0,0.0,,80.0,24.0,292.0,0,8.0,1.0,,325.0,57.0,815.0,135481,,,,6408.0,112.0,,59158.0,84847,51445,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
8,8,8,8,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Kamjong,0.0,0.0,,19.0,13.0,45.0,0,6.0,0.0,,195.0,81.0,434.0,45616,,,,938.0,5.0,,13500.0,10590,5971,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
9,9,9,9,2021-11-10,MN,64.0,2.0,45.0,2194.0,1207,6967,0,351.0,14.0,317.0,11308.0,4916.0,30941.0,Kangpokpi,1.0,0.0,,43.0,71.0,321.0,0,3.0,0.0,,237.0,419.0,1732.0,0,,,,2783.0,61.0,,40426.0,39586,21432,2021-11-10 11:48:16,3103000,,,,124250,1940,121586,1383746,1256929,776224,0,0,0,0,0
