,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,HP,Bilaspur,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
1,2021-11-04,HP,Chamba,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
2,2021-11-04,HP,Hamirpur,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
3,2021-11-04,HP,Kangra,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
4,2021-11-04,HP,Kinnaur,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
5,2021-11-04,HP,Kullu,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
6,2021-11-04,HP,Lahaul and Spiti,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
7,2021-11-04,HP,Mandi,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
8,2021-11-04,HP,Shimla,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
9,2021-11-04,HP,Sirmaur,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
10,2021-11-04,HP,Solan,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
11,2021-11-04,HP,Una,,,,,,,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
12,2021-11-04,HP,Unknown,,,,224619,3768,219205,,2021-11-05 18:28:25.869921,,,,224619,3768,219205,
