,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,RJ,Ajmer,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
1,2021-11-04,RJ,Alwar,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
2,2021-11-04,RJ,Banswara,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
3,2021-11-04,RJ,Baran,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
4,2021-11-04,RJ,Barmer,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
5,2021-11-04,RJ,Bharatpur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
6,2021-11-04,RJ,Bhilwara,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
7,2021-11-04,RJ,Bikaner,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
8,2021-11-04,RJ,BSF Camp,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
9,2021-11-04,RJ,Bundi,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
10,2021-11-04,RJ,Chittorgarh,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
11,2021-11-04,RJ,Churu,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
12,2021-11-04,RJ,Dausa,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
13,2021-11-04,RJ,Dholpur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
14,2021-11-04,RJ,Dungarpur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
15,2021-11-04,RJ,Evacuees,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
16,2021-11-04,RJ,Ganganagar,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
17,2021-11-04,RJ,Hanumangarh,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
18,2021-11-04,RJ,Italians,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
19,2021-11-04,RJ,Jaipur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
20,2021-11-04,RJ,Jaisalmer,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
21,2021-11-04,RJ,Jalore,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
22,2021-11-04,RJ,Jhalawar,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
23,2021-11-04,RJ,Jhunjhunu,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
24,2021-11-04,RJ,Jodhpur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
25,2021-11-04,RJ,Karauli,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
26,2021-11-04,RJ,Kota,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
27,2021-11-04,RJ,Nagaur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
28,2021-11-04,RJ,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
29,2021-11-04,RJ,Pali,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
30,2021-11-04,RJ,Pratapgarh,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
31,2021-11-04,RJ,Rajsamand,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
32,2021-11-04,RJ,Sawai Madhopur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
33,2021-11-04,RJ,Sikar,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
34,2021-11-04,RJ,Sirohi,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
35,2021-11-04,RJ,Tonk,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
36,2021-11-04,RJ,Udaipur,,,,,,,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
37,2021-11-04,RJ,Unknown,,,,954450,8954,945448,,2021-11-05 18:28:25.869921,,,,954450,8954,945448,
