,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,CT,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
1,2021-11-04,CT,Balod,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
2,2021-11-04,CT,Baloda Bazar,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
3,2021-11-04,CT,Balrampur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
4,2021-11-04,CT,Bametara,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
5,2021-11-04,CT,Bastar,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
6,2021-11-04,CT,Bijapur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
7,2021-11-04,CT,Bilaspur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
8,2021-11-04,CT,Dakshin Bastar Dantewada,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
9,2021-11-04,CT,Dhamtari,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
10,2021-11-04,CT,Durg,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
11,2021-11-04,CT,Gariaband,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
12,2021-11-04,CT,Janjgir Champa,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
13,2021-11-04,CT,Jashpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
14,2021-11-04,CT,Kabeerdham,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
15,2021-11-04,CT,Kondagaon,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
16,2021-11-04,CT,Korba,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
17,2021-11-04,CT,Koriya,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
18,2021-11-04,CT,Mahasamund,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
19,2021-11-04,CT,Mungeli,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
20,2021-11-04,CT,Narayanpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
21,2021-11-04,CT,Raigarh,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
22,2021-11-04,CT,Raipur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
23,2021-11-04,CT,Rajnandgaon,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
24,2021-11-04,CT,Sukma,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
25,2021-11-04,CT,Surajpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
26,2021-11-04,CT,Surguja,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
27,2021-11-04,CT,Uttar Bastar Kanker,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
28,2021-11-04,CT,Gaurela Pendra Marwahi,,,,,,,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
29,2021-11-04,CT,Unknown,,,,1006129,13583,992267,,2021-11-05 18:28:25.869921,,,,1006129,13583,992267,
