,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,TN,Railway Quarantine,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
1,2021-11-04,TN,Airport Quarantine,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
2,2021-11-04,TN,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
3,2021-11-04,TN,Ariyalur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
4,2021-11-04,TN,Chengalpattu,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
5,2021-11-04,TN,Chennai,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
6,2021-11-04,TN,Coimbatore,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
7,2021-11-04,TN,Cuddalore,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
8,2021-11-04,TN,Dharmapuri,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
9,2021-11-04,TN,Dindigul,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
10,2021-11-04,TN,Erode,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
11,2021-11-04,TN,Kallakurichi,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
12,2021-11-04,TN,Kancheepuram,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
13,2021-11-04,TN,Kanyakumari,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
14,2021-11-04,TN,Karur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
15,2021-11-04,TN,Krishnagiri,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
16,2021-11-04,TN,Madurai,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
17,2021-11-04,TN,Nagapattinam,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
18,2021-11-04,TN,Namakkal,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
19,2021-11-04,TN,Nilgiris,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
20,2021-11-04,TN,Perambalur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
21,2021-11-04,TN,Pudukkottai,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
22,2021-11-04,TN,Ramanathapuram,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
23,2021-11-04,TN,Ranipet,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
24,2021-11-04,TN,Salem,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
25,2021-11-04,TN,Sivaganga,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
26,2021-11-04,TN,Tenkasi,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
27,2021-11-04,TN,Thanjavur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
28,2021-11-04,TN,Theni,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
29,2021-11-04,TN,Thiruvallur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
30,2021-11-04,TN,Thiruvarur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
31,2021-11-04,TN,Thoothukkudi,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
32,2021-11-04,TN,Tiruchirappalli,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
33,2021-11-04,TN,Tirunelveli,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
34,2021-11-04,TN,Tirupathur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
35,2021-11-04,TN,Tiruppur,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
36,2021-11-04,TN,Tiruvannamalai,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
37,2021-11-04,TN,Vellore,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
38,2021-11-04,TN,Viluppuram,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
39,2021-11-04,TN,Virudhunagar,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
40,2021-11-04,TN,Mayiladuthurai,,,,,,,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
41,2021-11-04,TN,Unknown,,,,2706493,36191,2659407,,2021-11-05 18:28:25.869921,,,,2706493,36191,2659407,
