,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,OR,State Pool,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
1,2021-11-04,OR,Others,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
2,2021-11-04,OR,Angul,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
3,2021-11-04,OR,Balangir,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
4,2021-11-04,OR,Balasore,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
5,2021-11-04,OR,Bargarh,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
6,2021-11-04,OR,Bhadrak,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
7,2021-11-04,OR,Boudh,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
8,2021-11-04,OR,Cuttack,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
9,2021-11-04,OR,Deogarh,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
10,2021-11-04,OR,Dhenkanal,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
11,2021-11-04,OR,Gajapati,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
12,2021-11-04,OR,Ganjam,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
13,2021-11-04,OR,Jagatsinghpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
14,2021-11-04,OR,Jajpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
15,2021-11-04,OR,Jharsuguda,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
16,2021-11-04,OR,Kalahandi,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
17,2021-11-04,OR,Kandhamal,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
18,2021-11-04,OR,Kendrapara,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
19,2021-11-04,OR,Kendujhar,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
20,2021-11-04,OR,Khordha,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
21,2021-11-04,OR,Koraput,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
22,2021-11-04,OR,Malkangiri,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
23,2021-11-04,OR,Mayurbhanj,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
24,2021-11-04,OR,Nabarangapur,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
25,2021-11-04,OR,Nayagarh,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
26,2021-11-04,OR,Nuapada,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
27,2021-11-04,OR,Puri,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
28,2021-11-04,OR,Rayagada,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
29,2021-11-04,OR,Sambalpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
30,2021-11-04,OR,Subarnapur,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
31,2021-11-04,OR,Sundargarh,,,,,,,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
32,2021-11-04,OR,Unknown,,,,1042773,8347,1030889,,2021-11-05 18:28:25.869921,,,,1042773,8347,1030889,
