,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,AR,Anjaw,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
1,2021-11-04,AR,Changlang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
2,2021-11-04,AR,Upper Dibang Valley,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
3,2021-11-04,AR,East Kameng,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
4,2021-11-04,AR,East Siang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
5,2021-11-04,AR,Kamle,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
6,2021-11-04,AR,Kra Daadi,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
7,2021-11-04,AR,Kurung Kumey,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
8,2021-11-04,AR,Lepa Rada,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
9,2021-11-04,AR,Lohit,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
10,2021-11-04,AR,Longding,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
11,2021-11-04,AR,Lower Dibang Valley,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
12,2021-11-04,AR,Lower Siang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
13,2021-11-04,AR,Lower Subansiri,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
14,2021-11-04,AR,Namsai,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
15,2021-11-04,AR,Pakke Kessang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
16,2021-11-04,AR,Papum Pare,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
17,2021-11-04,AR,Shi Yomi,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
18,2021-11-04,AR,Siang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
19,2021-11-04,AR,Tawang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
20,2021-11-04,AR,Tirap,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
21,2021-11-04,AR,Upper Siang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
22,2021-11-04,AR,Upper Subansiri,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
23,2021-11-04,AR,West Kameng,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
24,2021-11-04,AR,West Siang,,,,,,,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
25,2021-11-04,AR,Unknown,,,,55174,280,54826,,2021-11-05 18:28:25.869921,,,,55174,280,54826,
