,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,GJ,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
1,2021-11-04,GJ,Ahmedabad,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
2,2021-11-04,GJ,Amreli,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
3,2021-11-04,GJ,Anand,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
4,2021-11-04,GJ,Aravalli,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
5,2021-11-04,GJ,Banaskantha,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
6,2021-11-04,GJ,Bharuch,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
7,2021-11-04,GJ,Bhavnagar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
8,2021-11-04,GJ,Botad,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
9,2021-11-04,GJ,Chhota Udaipur,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
10,2021-11-04,GJ,Dahod,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
11,2021-11-04,GJ,Dang,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
12,2021-11-04,GJ,Devbhumi Dwarka,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
13,2021-11-04,GJ,Gandhinagar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
14,2021-11-04,GJ,Gir Somnath,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
15,2021-11-04,GJ,Jamnagar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
16,2021-11-04,GJ,Junagadh,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
17,2021-11-04,GJ,Kheda,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
18,2021-11-04,GJ,Kutch,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
19,2021-11-04,GJ,Mahisagar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
20,2021-11-04,GJ,Mehsana,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
21,2021-11-04,GJ,Morbi,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
22,2021-11-04,GJ,Narmada,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
23,2021-11-04,GJ,Navsari,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
24,2021-11-04,GJ,Panchmahal,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
25,2021-11-04,GJ,Patan,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
26,2021-11-04,GJ,Porbandar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
27,2021-11-04,GJ,Rajkot,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
28,2021-11-04,GJ,Sabarkantha,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
29,2021-11-04,GJ,Surat,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
30,2021-11-04,GJ,Surendranagar,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
31,2021-11-04,GJ,Tapi,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
32,2021-11-04,GJ,Vadodara,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
33,2021-11-04,GJ,Valsad,,,,,,,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
34,2021-11-04,GJ,Unknown,,,,826680,10090,816370,,2021-11-05 18:28:25.869921,,,,826680,10090,816370,
