,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,KA,Bagalkote,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
1,2021-11-04,KA,Ballari,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
2,2021-11-04,KA,Belagavi,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
3,2021-11-04,KA,Bengaluru Rural,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
4,2021-11-04,KA,Bengaluru Urban,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
5,2021-11-04,KA,Bidar,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
6,2021-11-04,KA,Chamarajanagara,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
7,2021-11-04,KA,Chikkaballapura,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
8,2021-11-04,KA,Chikkamagaluru,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
9,2021-11-04,KA,Chitradurga,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
10,2021-11-04,KA,Dakshina Kannada,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
11,2021-11-04,KA,Davanagere,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
12,2021-11-04,KA,Dharwad,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
13,2021-11-04,KA,Gadag,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
14,2021-11-04,KA,Hassan,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
15,2021-11-04,KA,Haveri,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
16,2021-11-04,KA,Kalaburagi,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
17,2021-11-04,KA,Kodagu,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
18,2021-11-04,KA,Kolar,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
19,2021-11-04,KA,Koppal,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
20,2021-11-04,KA,Mandya,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
21,2021-11-04,KA,Mysuru,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
22,2021-11-04,KA,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
23,2021-11-04,KA,Raichur,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
24,2021-11-04,KA,Ramanagara,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
25,2021-11-04,KA,Shivamogga,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
26,2021-11-04,KA,Tumakuru,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
27,2021-11-04,KA,Udupi,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
28,2021-11-04,KA,Uttara Kannada,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
29,2021-11-04,KA,Vijayapura,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
30,2021-11-04,KA,Yadgir,,,,,,,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
31,2021-11-04,KA,Unknown,,,,2989275,38095,2942884,,2021-11-05 18:28:25.869921,,,,2989275,38095,2942884,
