,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,KL,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
1,2021-11-04,KL,Alappuzha,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
2,2021-11-04,KL,Ernakulam,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
3,2021-11-04,KL,Idukki,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
4,2021-11-04,KL,Kannur,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
5,2021-11-04,KL,Kasaragod,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
6,2021-11-04,KL,Kollam,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
7,2021-11-04,KL,Kottayam,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
8,2021-11-04,KL,Kozhikode,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
9,2021-11-04,KL,Malappuram,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
10,2021-11-04,KL,Palakkad,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
11,2021-11-04,KL,Pathanamthitta,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
12,2021-11-04,KL,Thiruvananthapuram,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
13,2021-11-04,KL,Thrissur,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
14,2021-11-04,KL,Wayanad,,,,,,,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
15,2021-11-04,KL,Unknown,,,,4995255,32734,4887350,,2021-11-05 18:28:25.869921,,,,4995255,32734,4887350,
