,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,WB,Alipurduar,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
1,2021-11-04,WB,Bankura,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
2,2021-11-04,WB,Birbhum,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
3,2021-11-04,WB,Cooch Behar,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
4,2021-11-04,WB,Dakshin Dinajpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
5,2021-11-04,WB,Darjeeling,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
6,2021-11-04,WB,Hooghly,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
7,2021-11-04,WB,Howrah,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
8,2021-11-04,WB,Jalpaiguri,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
9,2021-11-04,WB,Jhargram,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
10,2021-11-04,WB,Kalimpong,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
11,2021-11-04,WB,Kolkata,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
12,2021-11-04,WB,Malda,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
13,2021-11-04,WB,Murshidabad,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
14,2021-11-04,WB,Nadia,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
15,2021-11-04,WB,North 24 Parganas,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
16,2021-11-04,WB,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
17,2021-11-04,WB,Paschim Bardhaman,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
18,2021-11-04,WB,Paschim Medinipur,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
19,2021-11-04,WB,Purba Bardhaman,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
20,2021-11-04,WB,Purba Medinipur,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
21,2021-11-04,WB,Purulia,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
22,2021-11-04,WB,South 24 Parganas,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
23,2021-11-04,WB,Uttar Dinajpur,,,,,,,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
24,2021-11-04,WB,Unknown,,,,1596332,19188,1568951,,2021-11-05 18:28:25.869921,,,,1596332,19188,1568951,
