,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,HR,Foreign Evacuees,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
1,2021-11-04,HR,Ambala,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
2,2021-11-04,HR,Bhiwani,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
3,2021-11-04,HR,Charkhi Dadri,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
4,2021-11-04,HR,Faridabad,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
5,2021-11-04,HR,Fatehabad,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
6,2021-11-04,HR,Gurugram,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
7,2021-11-04,HR,Hisar,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
8,2021-11-04,HR,Italians,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
9,2021-11-04,HR,Jhajjar,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
10,2021-11-04,HR,Jind,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
11,2021-11-04,HR,Kaithal,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
12,2021-11-04,HR,Karnal,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
13,2021-11-04,HR,Kurukshetra,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
14,2021-11-04,HR,Mahendragarh,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
15,2021-11-04,HR,Nuh,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
16,2021-11-04,HR,Palwal,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
17,2021-11-04,HR,Panchkula,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
18,2021-11-04,HR,Panipat,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
19,2021-11-04,HR,Rewari,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
20,2021-11-04,HR,Rohtak,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
21,2021-11-04,HR,Sirsa,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
22,2021-11-04,HR,Sonipat,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
23,2021-11-04,HR,Yamunanagar,,,,,,,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
24,2021-11-04,HR,Unknown,,,,771287,10050,761127,,2021-11-05 18:28:25.869921,,,,771287,10050,761127,
