,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,AP,Foreign Evacuees,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
1,2021-11-04,AP,Anantapur,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
2,2021-11-04,AP,Chittoor,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
3,2021-11-04,AP,East Godavari,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
4,2021-11-04,AP,Guntur,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
5,2021-11-04,AP,Krishna,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
6,2021-11-04,AP,Kurnool,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
7,2021-11-04,AP,Other State,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
8,2021-11-04,AP,Prakasam,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
9,2021-11-04,AP,S.P.S. Nellore,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
10,2021-11-04,AP,Srikakulam,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
11,2021-11-04,AP,Visakhapatnam,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
12,2021-11-04,AP,Vizianagaram,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
13,2021-11-04,AP,West Godavari,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
14,2021-11-04,AP,Y.S.R. Kadapa,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
15,2021-11-04,AP,Unknown,,,,2067556,14388,2049338,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
16,2021-11-04,AP,Other States,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
17,2021-11-04,AP,Other Countries,,,,,,,,2021-11-05 18:28:25.869921,,,,2067556,14388,2049338,
