,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,UT,Almora,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
1,2021-11-04,UT,Bageshwar,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
2,2021-11-04,UT,Chamoli,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
3,2021-11-04,UT,Champawat,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
4,2021-11-04,UT,Dehradun,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
5,2021-11-04,UT,Haridwar,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
6,2021-11-04,UT,Nainital,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
7,2021-11-04,UT,Pauri Garhwal,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
8,2021-11-04,UT,Pithoragarh,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
9,2021-11-04,UT,Rudraprayag,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
10,2021-11-04,UT,Tehri Garhwal,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
11,2021-11-04,UT,Udham Singh Nagar,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
12,2021-11-04,UT,Uttarkashi,,,,,,,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
13,2021-11-04,UT,Unknown,,,,343924,7401,336377,,2021-11-05 18:28:25.869921,,,,343924,7401,336377,
