"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","17412","16766","381","265"
"2","Chengalpattu","199283","180177","16546","2560"
"3","Chennai","652395","583529","60126","8740"
"4","Coimbatore","266812","254134","10147","2531"
"5","Cuddalore","66782","64058","1847","877"
"6","Dharmapuri","30146","28983","882","281"
"7","Dindigul","34036","32903","481","652"
"8","Erode","111506","107964","2827","715"
"9","Kallakurichi","32725","31676","839","210"
"10","Kancheepuram","83018","76839","4903","1276"
"11","Kanyakumari","68128","63057","4004","1067"
"12","Karur","25655","24757","530","368"
"13","Krishnagiri","46449","44234","1853","362"
"14","Madurai","80986","75809","3982","1195"
"15","Mayiladuthurai","23982","23241","420","321"
"16","Nagapattinam","21990","21198","430","362"
"17","Namakkal","56403","54461","1420","522"
"18","Nilgiris","36262","34573","1468","221"
"19","Perambalur","12943","12150","546","247"
"20","Pudukottai","30861","30066","374","421"
"21","Ramanathapuram","21665","20576","728","361"
"22","Ranipet","46923","43674","2468","781"
"23","Salem","106236","101633","2871","1732"
"24","Sivagangai","21315","20568","534","213"
"25","Tenkasi","28232","27104","642","486"
"26","Thanjavur","79360","76003","2346","1011"
"27","Theni","44945","43289","1132","524"
"28","Thirupathur","30873","29170","1075","628"
"29","Thiruvallur","132482","122702","7898","1882"
"30","Thiruvannamalai","57812","55187","1950","675"
"31","Thiruvarur","42876","41759","653","464"
"32","Thoothukudi","59682","57275","1986","421"
"33","Tirunelveli","52884","50169","2276","439"
"34","Tiruppur","103011","98743","3237","1031"
"35","Trichy","83413","78999","3307","1107"
"36","Vellore","54266","50964","2152","1150"
"37","Villupuram","47549","46225","965","359"
"38","Virudhunagar","49336","46719","2067","550"
"39","Airport Surveillance 
(International)","1200","1153","46","1"
"40","Airport Surveillance 
(Domestic)","1104","1094","9","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","29,63,366","27,74,009","1,52,348","37,009"
