"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","42","34","66991","14","4595","71580","4"
"Bageshwar","21","25","36620","0","2098","38714","0"
"Chamoli","21","3","50411","2","3248","53657","0"
"Champawat","2","159","62989","0","1919","64905","0"
"Dehradun","683","548","390608","149","35045","425518","83"
"Haridwar","156","177","315652","12","13423","329045","15"
"Nainital","188","129","95861","51","11733","107524","23"
"Pauri Garhwal","116","113","100712","0","5324","106029","12"
"Pithoragarh","17","15","43506","6","2587","46081","0"
"Rudraprayag","114","129","28593","13","2733","31326","18"
"Tehri Garhwal","136","96","41105","3","2440","43538","13"
"US Nagar","496","129","144565","6","8925","153466","61"
"Uttarkashi","68","69","44871","4","1738","46607","7"
"Total","2060","1626","1422484","260","95808","1517990","236"
