"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","261","357","63293","4","4523","67810","72"
"Bageshwar","57","48","34267","0","2088","36351","26"
"Chamoli","78","64","47340","0","3200","50538","44"
"Champawat","4","6","61312","0","1911","63220","19"
"Dehradun","453","515","364173","3","33065","397103","71"
"Haridwar","82","120","304868","1","13115","317953","20"
"Nainital","264","278","82046","3","11343","93319","57"
"Pauri Garhwal","67","74","92854","0","5272","98119","22"
"Pithoragarh","95","256","40303","0","2559","42850","14"
"Rudraprayag","21","13","26829","0","2702","29531","29"
"Tehri Garhwal","65","79","34867","0","2358","37218","38"
"US Nagar","604","191","133942","0","8796","142714","92"
"Uttarkashi","159","177","37881","0","1642","39521","23"
"Total","2210","2178","1323975","11","92574","1416247","527"
