Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-27,HP,Bilaspur,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,18778,95,18379,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,1
2022-07-27,HP,Chamba,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,17424,178,16879,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,2
2022-07-27,HP,Hamirpur,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,24197,330,23509,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,1
2022-07-27,HP,Kangra,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,66846,1250,64429,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,7
2022-07-27,HP,Kinnaur,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,4686,41,4553,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,0
2022-07-27,HP,Kullu,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,12611,163,12171,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,2
2022-07-27,HP,Lahaul and Spiti,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,3352,18,3293,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,0
2022-07-27,HP,Mandi,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,40610,507,39132,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,0
2022-07-27,HP,Shimla,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,37367,718,35924,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,4
2022-07-27,HP,Sirmaur,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,20462,221,20022,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,0
2022-07-27,HP,Solan,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,31177,336,30643,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,0
2022-07-27,HP,Una,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,19080,281,18583,,2022-07-27 19:55:42.279668,2022-07-27 17:00:00+05:30,https://twitter.com/nhm_hp,,296590,4138,287517,,19,2
