,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-27,MH,Mumbai,,,,1122712,19646,1101268,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
1,2022-07-27,MH,Thane,,,,793603,11949,780807,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
2,2022-07-27,MH,Palghar,,,,166963,3418,163381,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
3,2022-07-27,MH,Raigad,,,,252400,4957,247168,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
4,2022-07-27,MH,Ratnagiri,,,,85074,2550,82492,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
5,2022-07-27,MH,Sindhudurg,,,,57637,1535,56031,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
6,2022-07-27,MH,Pune,,,,1485568,20569,1460334,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
7,2022-07-27,MH,Satara,,,,279465,6737,272520,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
8,2022-07-27,MH,Sangli,,,,227971,5666,222090,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
9,2022-07-27,MH,Kolhapur,,,,221049,5910,215003,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
10,2022-07-27,MH,Solapur,,,,228455,5887,222224,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
11,2022-07-27,MH,Nashik,,,,475976,8915,466480,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
12,2022-07-27,MH,Ahmednagar,,,,379361,7245,371631,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
13,2022-07-27,MH,Jalgaon,,,,150028,2762,147213,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
14,2022-07-27,MH,Nandurbar,,,,46791,963,45785,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
15,2022-07-27,MH,Dhule,,,,51197,670,50403,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
16,2022-07-27,MH,Aurangabad,,,,178080,4288,173492,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
17,2022-07-27,MH,Jalna,,,,67218,1224,65882,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
18,2022-07-27,MH,Beed,,,,109499,2885,106558,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
19,2022-07-27,MH,Latur,,,,105659,2489,102983,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
20,2022-07-27,MH,Parbhani,,,,58683,1279,57371,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
21,2022-07-27,MH,Hingoli,,,,22371,515,21799,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
22,2022-07-27,MH,Nanded,,,,102967,2704,100219,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
23,2022-07-27,MH,Osmanabad,,,,75899,2139,73529,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
24,2022-07-27,MH,Amravati,,,,106517,1625,104784,,2022-07-29T11:58:38.259839+05:30,,,,8039319,148088,7877288,83014538,0,0
