,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10398,10228,129,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,748398,345091,347350,55957,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,101,280,5227,5608,9,8,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2330404,2313038,14733,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,99818646,44647964,47524368,7646314,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,714,596,144030,145340,337,468,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,65513,64769,296,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,1792595,945912,790564,56119,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,775,809,1711,3295,104,60,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,736307,722750,8014,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,48164053,24613323,21690152,1860578,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,2930,15760,109674,128364,686,748,0,,,1332900000,Assam,34293000
4,Bihar,842205,828179,12282,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,141764627,71984018,63533288,6247321,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,16939,21358,55257,93554,363,468,2,,,1332900000,Bihar,119520000
5,Chandigarh,95835,93880,1166,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,2219792,1180605,972587,66600,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,167,480,1282,1929,87,59,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1163771,1145793,14059,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,43071108,20987304,19423328,2660476,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,4722,14792,81655,101169,640,610,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11520,11510,4,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,1466094,778626,626021,61447,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,196,391,7200,7787,1,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1949736,1920569,26305,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,35717376,18181783,15415864,2119729,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,2914,6419,18427,27760,781,465,2,,,1332900000,Delhi,19814000
9,Goa,251608,246922,3849,2022-07-27,TT,43938764,526167,43267571,2022-07-27 12:17:23.534022,873611254,2022-07-26 00:00:00,425337,2027978665,1020598582,930700428,76679655,2808015,1436662,1287696,83657,https://www.icmr.gov.in/,18313,57,20742,2224741,390381,144848,2759970,59,129,1652,1840,150,82,0,,,1332900000,Goa,1540000
