TT|2021-11-29 07:55:09.930580|GetSource|ERR|File Not Found
TT|2021-11-29 09:55:10.276759|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 09:55:37.218585|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 10:22:22.592068|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 10:23:15.334017|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 11:55:03.751108|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 11:55:16.831346|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 19:55:03.009680|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 19:55:16.056892|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 21:55:03.412279|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 21:55:17.498033|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 22:04:52.008938|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 22:05:07.150687|ExtractFromHTML|OK|COMPLETED
TT|2021-11-29 22:10:29.463332|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2021-11-29 22:10:58.938034|ExtractFromHTML|OK|COMPLETED
