"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","62","29","65994","2","4541","70529","23"
"Bageshwar","12","56","36147","0","2094","38237","4"
"Chamoli","51","54","49745","1","3221","52964","12"
"Champawat","1","0","62664","1","1913","64574","0"
"Dehradun","352","259","379064","29","33544","412473","17"
"Haridwar","331","112","309947","11","13201","323118","22"
"Nainital","114","215","91644","3","11410","102984","27"
"Pauri Garhwal","66","108","96973","1","5292","102258","5"
"Pithoragarh","22","54","42704","0","2562","45254","0"
"Rudraprayag","26","28","27989","0","2716","30705","0"
"Tehri Garhwal","40","80","39000","0","2393","41386","6"
"US Nagar","312","140","140579","1","8835","149390","12"
"Uttarkashi","60","93","42357","5","1687","44042","9"
"Total","1449","1228","1384807","54","93409","1477914","137"
