,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Agar Malwa,,,,,92,955,,,,,,1280.0,27659.0,0,,,,,,,,441348,431763,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
1,1,1,1,1,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Alirajpur,,,,,563,10166,,,,,,4635.0,69859.0,728677,,,,,,,,401664,337279,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
2,2,2,2,2,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Anuppur,,,,,1598,1790,,,,,,15009.0,43567.0,749521,,,,,,,,512785,461678,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
3,3,3,3,3,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Ashoknagar,,,,,276,4093,,,,,,3362.0,42848.0,844979,,,,,,,,574387,515863,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
4,4,4,4,4,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Balaghat,,,,,379,15946,,,,,,3340.0,111726.0,1701156,,,,,,,,1338846,1168339,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
5,5,5,5,5,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Barwani,,,,,352,3937,,,,,,4073.0,93504.0,1385659,,,,,,,,829898,720801,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
6,6,6,6,6,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Betul,,,,,305,8788,,,,,,4588.0,104631.0,1575247,,,,,,,,1088195,916434,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
7,7,7,7,7,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Bhind,,,,,209,15148,,,,,,3612.0,98034.0,1703562,,,,,,,,1101843,982470,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
8,8,8,8,8,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Bhopal,,,,,1171,5910,,,,,,9817.0,87478.0,2368145,,,,,,,,2076214,1835671,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
9,9,9,9,9,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Burhanpur,,,,,199,2099,,,,,,3020.0,29777.0,756993,,,,,,,,531932,488719,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
10,10,10,10,10,2021-12-21,MP,23,0,19,0,21092,312613,104,137.0,1.0,113.0,,211403.0,3738953.0,Chhatarpur,,,,,782,9911,,,,,,6424.0,113919.0,1762857,,,,,,,,1165669,1043785,2021-12-22 11:55:32.372132,82232000,,,,793532,10530,782815,,51917941,47083823,0,0,0,0,0
