TT|2022-08-22 07:55:11.310780|GetSource|ERR|File Not Found
TT|2022-08-22 09:55:11.247625|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 09:55:26.960502|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 11:55:10.561087|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 12:13:29.400422|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 19:55:11.403464|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 19:55:38.533331|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 20:55:12.149465|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 20:55:41.418887|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 21:55:11.971281|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 21:55:28.228989|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 22:55:09.860442|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 22:55:26.187350|ExtractFromHTML|OK|COMPLETED
TT|2022-08-22 23:55:10.578859|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-08-22 23:55:32.078774|ExtractFromHTML|OK|COMPLETED
TT|2022-08-23 07:55:11.267577|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
