,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-06,CT,Other State,,,,819,131,687,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
1,2021-12-06,CT,Balod,,,,27291,396,26890,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
2,2021-12-06,CT,Baloda Bazar,,,,43103,471,42625,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
3,2021-12-06,CT,Balrampur,,,,20311,118,20184,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
4,2021-12-06,CT,Bametara,,,,19974,237,19730,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
5,2021-12-06,CT,Bastar,,,,21097,188,20896,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
6,2021-12-06,CT,Bijapur,,,,8329,55,8270,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
7,2021-12-06,CT,Bilaspur,,,,65737,1212,64506,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
8,2021-12-06,CT,Dakshin Bastar Dantewada,,,,10886,25,10854,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
9,2021-12-06,CT,Dhamtari,,,,27272,545,26711,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
10,2021-12-06,CT,Durg,,,,97016,1802,95169,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
11,2021-12-06,CT,Gariaband,,,,19711,194,19517,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
12,2021-12-06,CT,Janjgir Champa,,,,57669,840,56815,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
13,2021-12-06,CT,Jashpur,,,,27143,212,26918,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
14,2021-12-06,CT,Kabeerdham,,,,22775,267,22504,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
15,2021-12-06,CT,Kondagaon,,,,13144,99,13043,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
16,2021-12-06,CT,Korba,,,,54920,582,54307,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
17,2021-12-06,CT,Koriya,,,,26988,177,26811,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
18,2021-12-06,CT,Mahasamund,,,,31384,366,31013,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
19,2021-12-06,CT,Mungeli,,,,23931,167,23759,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
20,2021-12-06,CT,Narayanpur,,,,4019,14,4005,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
21,2021-12-06,CT,Raigarh,,,,62703,979,61677,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
22,2021-12-06,CT,Raipur,,,,158219,3141,155022,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
23,2021-12-06,CT,Rajnandgaon,,,,56107,516,55579,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
24,2021-12-06,CT,Sukma,,,,8069,20,8049,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
25,2021-12-06,CT,Surajpur,,,,29033,224,28809,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
26,2021-12-06,CT,Surguja,,,,33689,245,33444,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
27,2021-12-06,CT,Uttar Bastar Kanker,,,,23653,224,23421,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
28,2021-12-06,CT,Gaurela Pendra Marwahi,,,,12019,146,11866,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
29,2021-12-06,CT,Unknown,,,,0,0,0,,2021-12-07 11:03:56.446073,,,,1007011,13593,993081,
