,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Ambala,0,0,0,,593,6410,0,0.0,0.0,2.0,,1490.0,14481.0,1136784,,,,30150,509,29641,,874599,587118,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
1,1,1,1,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Bhiwani,0,0,0,,1147,7783,0,0.0,0.0,0.0,,3253.0,22930.0,1629109,,,,22409,652,21757,,745123,343845,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
2,2,2,2,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Charkhi Dadri,0,0,0,,199,2713,0,0.0,0.0,0.0,,570.0,8986.0,502276,,,,5078,139,4939,,365169,271173,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
3,3,3,3,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Faridabad,1,0,3,,3362,8198,0,6.0,0.0,25.0,,8038.0,21708.0,1798954,,,,99911,716,99183,,1667658,864497,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
4,4,4,4,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Fatehabad,1,0,0,,738,2288,0,1.0,0.0,0.0,,1441.0,5776.0,941522,,,,17876,481,17394,,576030,207747,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
5,5,5,5,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Gurugram,9,0,10,,4038,11193,0,49.0,0.0,53.0,,9295.0,29574.0,1514085,,,,181483,922,180511,,2204106,1411729,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
6,6,6,6,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Hisar,0,0,0,,1640,5614,0,0.0,0.0,2.0,,3307.0,12176.0,1742815,,,,53995,1136,52859,,997587,344583,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
7,7,7,7,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Jhajjar,0,0,0,,1217,4073,0,0.0,0.0,1.0,,4729.0,12944.0,956907,,,,18849,328,18515,,689914,307427,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
8,8,8,8,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Jind,0,0,0,,1801,4323,0,0.0,0.0,1.0,,7127.0,14715.0,1332042,,,,21209,533,20676,,712155,266162,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
9,9,9,9,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Kaithal,0,0,0,,825,2711,0,0.0,0.0,0.0,,2143.0,7309.0,1072861,,,,11244,346,10898,,617400,224955,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
10,10,10,10,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Karnal,0,0,0,,1299,6584,0,1.0,0.0,0.0,,2314.0,13238.0,1506323,,,,40038,552,39484,,1002510,466071,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
11,11,11,11,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Kurukshetra,0,0,0,,615,2639,0,0.0,0.0,2.0,,1330.0,5306.0,964231,,,,22148,357,21791,,611786,253706,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
12,12,12,12,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Mahendragarh,0,0,0,,925,3041,0,0.0,0.0,0.0,,2621.0,8062.0,921680,,,,21689,155,21534,,579379,273603,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
13,13,13,13,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Nuh,0,0,0,,1417,670,0,0.0,0.0,1.0,,4850.0,1916.0,1089406,,,,5014,123,4891,,361858,80957,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
14,14,14,14,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Palwal,0,0,0,,1669,3845,0,1.0,0.0,0.0,,4336.0,8753.0,1040493,,,,11026,153,10872,,613777,231124,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
15,15,15,15,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Panchkula,2,0,3,,280,1831,0,7.0,1.0,10.0,,945.0,4802.0,558890,,,,30777,379,30391,,457765,285837,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
16,16,16,16,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Panipat,0,0,1,,1168,2657,0,0.0,0.0,2.0,,4148.0,8786.0,1202811,,,,31150,638,30512,,835430,282866,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
17,17,17,17,2021-11-08,HR,14.0,0.0,17,,29837,95503,0,78.0,1.0,106.0,94843.0,80493.0,248440.0,Rewari,0,0,0,,718,3214,0,1.0,0.0,0.0,,1726.0,7714.0,896129,,,,20328,221,20106,,650515,302929,2021-11-08T22:27:38.098264+05:30,28672000,,,,771340,10050,761181,13139923,17862700,8384645,0,0,0,0,0
